product_id,bm_number,product_name,product_dsc,category_name,brand_name
43658,BM9P7A2,dosing pump,,Office Supplies,Legacy Brand
37581,BM9M8R3,BELZONA 7 Supermetalglide - 1813,,Adhesives and Glue,Legacy Brand
29204,BM9G5M9,"Green Floor Mat, Size 2X3 ft",,Floor Machine Pads,Legacy Brand
43663,BM9V2R6,Flow control valve 3/8 x Dia 8 GR5105208,,Office Supplies,Legacy Brand
43664,BM9V7N5,ELMEX MAKE CONNECTOR DIN RAIL- 16 MM2,,Office Supplies,Legacy Brand
43665,BM9P7A3,Allen Cooper make High Ankle safety shoes,,Office Supplies,Legacy Brand
43670,BM9S1G7,PLASTIC ACTIVATOR BRUSH,,Office Supplies,Legacy Brand
43671,BM9Z4A7,BRUSH WITH PLASTIC HANDLE FOR EPOXY,,Office Supplies,Legacy Brand
37587,BM9M8R9,"BULK MRO APPROVED Box, Size 24 X 30 X 50"", Design Wuth A Ms Pipe With 18 Gauge Crc Sheets And Powder Coated",,Storage Tanks,Legacy Brand
43673,BM9Q9C6,"19 MM ID x 26 MM OD PVC TRANSPARENT NON TOXIC STEEL WIRE HOSE TORNADO Make: TORNADO OD: 26 mm. WP:10 Bar(145 psi). BP:30 Bar(435 psi). Vacuum Pressure: 1 Bar, Bending Radius: 50 mm, Working Temp: -5c to +65c, Std. Length: 50 Mtrs",,Office Supplies,Legacy Brand
43676,BM9P7A5,Seagate  2TB Portable External Hard drive,,Office Supplies,Legacy Brand
43677,BM9S2H8,Grub Screw M12x40 Make ,,Office Supplies,Legacy Brand
43678,BM9Q6F7,M16x120 anchor bolt pin type ,,Office Supplies,Legacy Brand
43680,BM9V4G1,Hexagon head full threded screw with nut M14 x 170 8.8,,Office Supplies,Legacy Brand
29249,BM9G5T3,"BULK MRO APPROVED Copper Pipe, Dia 7/8""",,Copper and Brass Pipe and Tubing,Legacy Brand
43730,BM9R1U6,11  mtr Octagonal pole,,Office Supplies,Legacy Brand
43683,BM9S2S9,M24 x 150 anchor bolt pin type,,Office Supplies,Legacy Brand
43684,BM9U1S9,M12x120 anchor bolt pin type,,Office Supplies,Legacy Brand
43687,BM9P7E5,"GROUNDNING REEL DELIVERED WITH DISCONNECTED RATCHET , AND IT CAN BE EASILY INSERTED BY USER BEFORE THE INSTALLATION PROTECTION DEGREE 1P65.THE REELS DELIVERED BY US WITHCABLE ARE EQUIPPED WITH CABLEFASTENING SOCKS SUITABLE TOO THEINSTALLED CABLE. DE",,Office Supplies,Legacy Brand
43689,BM9V8B3,Samples Characterisation,,Office Supplies,Legacy Brand
43690,BM9Z4H7,Technical analysis Services,,Office Supplies,Legacy Brand
43691,BM9P7A7,"H T HEX NUT BOLT, SP.WASHER M27 x 175",,Office Supplies,Legacy Brand
43696,BM9T7X3,5mm drill tool,,Office Supplies,Legacy Brand
29303,BM4K3W2,STANLEY 1.5 mm Metric Ball End Long Hex Key - STMT94099-8,,Office Supplies,Legacy Brand
43700,BM9X4G7,11mm drill tool,,Office Supplies,Legacy Brand
43706,BM9P7A9,HT SOCKET HEAD CAP SCREW M12 x 50,,Office Supplies,Legacy Brand
43701,BM9W2W2,BELT V A- 62  FENNER,,Office Supplies,Legacy Brand
37610,BM9M8U5,BULK MRO APPROVED Emergency Rescue Kit form QC and RTGC,,Pullers,Legacy Brand
43703,BM9Z4E6,BELT V B-83  FENNER,,Office Supplies,Legacy Brand
43707,BM9R1T7,"Tulex Impact Allen Bit SocketSize: 3/8 S.D X 4 MM A/F""",,Office Supplies,Legacy Brand
43708,BM9X4N2,"Tulex Impact Allen Bit SocketSize: 3/8"" S.D X 5 MM A/F",,Office Supplies,Legacy Brand
29513,BM9G6V2,MS Hex. Nut bolt with washer M 4 x 25 - BM9G6V2,,Miscellaneous Nuts,Legacy Brand
47033,BM9V7Z7,"Cloth White Envelopes, 18"" X 14""",,Office Supplies,Legacy Brand
43710,BM9X3W7,"Tulex Impact Allen Bit SocketSize: 3/8"" S.D X 8 MM A/F",,Office Supplies,Legacy Brand
43745,BM9X4E4,MAGNETIC BRACKET PART NO.12-1011,,Office Supplies,Legacy Brand
37613,BM9M8U8,BULK MRO APPROVED Breath Analyser,,Drug and Alcohol Test Kits,Legacy Brand
47040,BM9Q6E5,Small Stamp Pad 95X50MM,,Office Supplies,Legacy Brand
43714,BM9Z1T8,ESAB make Inverter base ARC Welding MachineM/c Part No: 4610210250M/c Model: ARC 250iM/c. Consisting as describe below.ARC 250i are delivered with 03M Mains CableElectrode Holder with Cable - 03M fitted with OKCEarth Clamp with Cable - 03 fitt,,Office Supplies,Legacy Brand
43718,BM9P7B2,"SIMODRIVE 611 INFEED MODULE, 10/25 KW, UNREGULATED; INTERNAL/EXTERNAL COOLING, MAINS CONTACTOR WITH BREAK CONTACT",,Office Supplies,Legacy Brand
43716,BM9Z3G8,Blue Barrels 200 Liters with wide lid,,Office Supplies,Legacy Brand
43719,BM9P7B3,Business card case - Name Card Box,,Office Supplies,Legacy Brand
43724,BM9P7B6,PLASTIC PAIL 30 LTR CONTAINER,,Office Supplies,Legacy Brand
43726,BM9P7B9,N78NITROGENTANK Liquid Nitrogen tank,,Office Supplies,Legacy Brand
43728,BM9S2Z9,Hexagonal bracket for 6 floodlight fittings,,Office Supplies,Legacy Brand
47047,BM9W5K9,NEO FILE ART NO-301 A/4 CLIP FILE,,Office Supplies,Legacy Brand
47054,BM9P5G8,"PRE-PUNCHED CARDBOARD FILE DIVIDER, 1/8",,Office Supplies,Legacy Brand
29527,BM9G6W7,Black PP clamp Suitable for 80 NB PPH pipe - BM9G6W7,,Stainless Steel Pipe Fittings,Legacy Brand
43735,BM9W6N2,"Dft Meter(ferrous + non-ferrous, multi-point calibration, alarm, memory, statistics, USB interface, 0-1300 microns, accuracy 3%",,Office Supplies,Legacy Brand
43736,BM9X4R3,"Dft Meter (ferrous metals, 0-1000 microns, accuracy 5%",,Office Supplies,Legacy Brand
43738,BM9P7C6,BORINGBAR SCREW,,Office Supplies,Legacy Brand
47061,BM9X7L5,L Folder-A4 Transparent Natural Color 10 pcs/pk,,Office Supplies,Legacy Brand
43741,BM9T8L7,FPO CART 35 - 300 x 210 x 160,,Office Supplies,Legacy Brand
43742,BM9Q7F9,FPO CART 45 - 350 x 210 x 200,,Office Supplies,Legacy Brand
43743,BM9P7C8,1)Bucket with Support Ring : 125 mm OD 100 mm ID Make = KRAMPE 2)Bucket with Support Ring : 130 mm OD 105 mm ID Make = KRAMPE  3)O Ring : 80 mm OD 74 ID MAKE- KRAMPE 4)O Ring : SIZE 130mm OD 120mm ID MAKE- KRAMPE,,Office Supplies,Legacy Brand
37644,BM9M8Y6,BULK MRO APPROVED Hand Operated Eye Wash Fountain and Shower - SSCH,,Emergency Eyewash and Shower Stations,Legacy Brand
29526,BM9G6W6,Black PP clamp Suitable for 40 NB PPH pipe - BM9G6W6,,Stainless Steel Pipe Fittings,Legacy Brand
43747,BM9P7D2,Submersible Sewage Cutter Pump phase- III KW 2.2,,Office Supplies,Legacy Brand
43750,BM9X6S8,"Hand Gloves Cut level - 3 (9"") M",,Office Supplies,Legacy Brand
43751,BM9T8T5,"Hand Gloves Cut level - 4 (9"") M - atlast KAE 001",,Office Supplies,Legacy Brand
43753,BM9P7D6,COPPER MULTISTRANDED ARMOURED CABLE 16 sqmm X 3.5 Core,,Office Supplies,Legacy Brand
37660,BM9M9A4,"BULK MRO APPROVED Din Rail Dip Switch Configurable Converter, Power supply 18-30Vdc - DAT5020",,DC Power Supplies,Legacy Brand
29528,BM9G6W8,Black PP clamp Suitable for 100 NB PPH pipe - BM9G6W8,,Stainless Steel Pipe Fittings,Legacy Brand
29530,BM9G6X1,SS Hose clip Suitable for  1 inch hose - BM9G6X1,,Stainless Steel Pipe Fittings,Legacy Brand
43754,BM9P7D7,HDV-4CAM-5FM - 4mm Video Scope Camera Head,,Office Supplies,Legacy Brand
29456,BM9G6N8,"BULK MRO APPROVED Round Galvanized Steel Spacers, Thickness 0.3mm, Length 25 mm",,Assortments,Legacy Brand
29457,BM9G6N9,"BULK MRO APPROVED Round Galvanized Steel Spacers, Thickness 0.5mm, Length 25 mm",,Assortments,Legacy Brand
29458,BM9G6P1,"BULK MRO APPROVED Round Galvanized Steel Spacers, Thickness 1.0 mm, Length 25 mm",,Assortments,Legacy Brand
29529,BM9G6W9,SS Hose clip Suitable for ½ inch hose - BM9G6W9,,Stainless Steel Pipe Fittings,Legacy Brand
43760,BM9W6E8,3/4” SQ. DR.  SOCKET A/F 30MM-3/4” SQ. DR. IMPACT SOCKET A/F: 30MM ,,Office Supplies,Legacy Brand
43761,BM9Z2Y6,1” SQ. DR.  SOCKET A/F 30MM-1” SQ. DR. IMPACT SOCKET A/F: 30MM ,,Office Supplies,Legacy Brand
43764,BM9P7E4,"Kirloskar make Pump DB 80/16 in size 100 x 80mm, C.I. Const., C.I. Impeller, Bare shaft only.",,Office Supplies,Legacy Brand
43766,BM9S1D1,"1""X1/2""UPVC R.BUSH SCH-40 (ASTRAL)",,Office Supplies,Legacy Brand
43768,BM9Q3Z1,"1""UPVC TEE SCH-40 (ASTRAL)",,Office Supplies,Legacy Brand
43771,BM9S3Y8,"1""UPVC ELBOW 90* SCH-40 (ASTRAL",,Office Supplies,Legacy Brand
29531,BM9G6X2,SS Hose clip Suitable for ½ inch hose - BM9G6X2,,Stainless Steel Pipe Fittings,Legacy Brand
47082,BM9S2Y5,CELLO TAPE CUTTER MACHINE,,Office Supplies,Legacy Brand
29537,BM9G6X8,PPH Pipe PN10 15 NB - BM9G6X8,,Stainless Steel Pipe Fittings,Legacy Brand
43773,BM9X4B9,Testing of Viscosity Cone and plate ASTM D4287,,Office Supplies,Legacy Brand
43774,BM9Z1R1,Testing of Tensile Lap shear strength  ASTM D1002,,Office Supplies,Legacy Brand
43775,BM9V4P6,Testing of Compressive Properties of Rigid Plastics ASTM D695,,Office Supplies,Legacy Brand
29539,BM9G6Y1,PPH Ball valve Fusion Socket end 15 NB - BM9G6Y1,,Ball Valves,Legacy Brand
43777,BM9P7E7,Peristaltic Pump For PP-300 Alpha with  5 MTR Silicon Tube SS BODY-GMP with Digital flow control,,Office Supplies,Legacy Brand
47089,BM9U5P3,Register 2 Quire,,Office Supplies,Legacy Brand
43779,BM9V4L7,32A TPN 10 Ka MCB LandT,,Office Supplies,Legacy Brand
43780,BM9U8N3,32A TPN 10 Ka MCB LandT,,Office Supplies,Legacy Brand
29510,BM9G6U8,MS Stud with double washer and nuts M12 x 65 - BM9G6U8,,Miscellaneous Nuts,Legacy Brand
29512,BM9G6V1,MS Hex. Nut bolt with washer M 4 x 25 - BM9G6V1,,Miscellaneous Nuts,Legacy Brand
43783,BM9X6S4,6 A SP 10Ka MCB LandT,,Office Supplies,Legacy Brand
43784,BM9S8R4,10A SP MCB 10 Ka LandT,,Office Supplies,Legacy Brand
29522,BM9G6W2,Viton ring gasket conforming to ASA 150# 80 NB,,Gaskets,Legacy Brand
29523,BM9G6W3,Black PP clamp Suitable for 15 NB PPH pipe - BM9G6W3,,Stainless Steel Pipe Fittings,Legacy Brand
29524,BM9G6W4,Black PP clamp Suitable for 25 NB PPH pipe - BM9G6W4,,Stainless Steel Pipe Fittings,Legacy Brand
43786,BM9P7E9, TORCH KNOB FOR OXYGEN,,Office Supplies,Legacy Brand
43787,BM9P7F1,Tectyl 506 EH (pack of 20 ltr),,Office Supplies,Legacy Brand
29542,BM9G6Y4,"MS Barrel nipple with NPT threading male on both ends, Sch 40 pipe 15 NB - BM9G6Y4",,Stainless Steel Pipe Fittings,Legacy Brand
37680,BM9M9C6,LEGRAND Switch,,Wall Switches,Legacy Brand
43793,BM9P7F2,Superior Air Nut Tool  SN - 10,,Office Supplies,Legacy Brand
29547,BM9G6Y9,"SS-304 Barrel nipple with NPT threading male on both ends, Sch 40 pipe 25 NB - BM9G6Y9",,Stainless Steel Pipe Fittings,Legacy Brand
29597,BM9G7E5,PPH Loose flanges for PN 10 PPH Stub Suitable for 50 NB PN 10 pipe - BM9G7E5,,Stainless Steel Pipe Fittings,Legacy Brand
43792,BM9V7K5,SOLID STATE RELAY CONTROLLER,,Office Supplies,Legacy Brand
47103,BM9Y2P6,RUBBER BAND PURE NYLON 100 GMS,,Office Supplies,Legacy Brand
29554,BM9G6Z7,"SS-304 Barrel nipple with BSP threading male on both ends, Sch 40 pipe 25 NB - BM9G6Z7",,Stainless Steel Pipe Fittings,Legacy Brand
29555,BM9G6Z8,MS Coupling with female BSP threading of 40 mm length Suitable for 15 NB male threading  - BM9G6Z8,,Stainless Steel Pipe Fittings,Legacy Brand
29556,BM9G6Z9,MS Coupling with female BSP threading of 40 mm length Suitable for 25 NB male threading  - BM9G6Z9,,Stainless Steel Pipe Fittings,Legacy Brand
29557,BM9G7A1,SS-304 Coupling with female BSP threading of 40 mm length Suitable for 15 NB male thread - BM9G7A1,,Stainless Steel Pipe Fittings,Legacy Brand
29558,BM9G7A2,PPH Socket For 25 NB pipe - BM9G7A2,,Stainless Steel Pipe Fittings,Legacy Brand
43796,BM9X5R3,Totem HSS Tap Set M6,,Office Supplies,Legacy Brand
43798,BM9V9C2,"46MM BIHEX STRAIGHT SLUGGING SPANNER WITH TABULAR PIPE 1MTR WITH DOUBLE PIN LOCKING ANDPIPE WALL THICKNESS 4-5MM WITH BOTH END KNURLING8"" LONG",,Office Supplies,Legacy Brand
43799,BM9W5E2,"F Sluice Valve IS:14846, Type PD with SS steam and GM internals 150 mm PN 1.6",,Office Supplies,Legacy Brand
47110,BM9Y6S6,CD COVERS HALF ROUND,,Office Supplies,Legacy Brand
29567,BM9G7B2,PPH Hex nipple with both ends male NPT threading PN10 25 NB - BM9G7B2,,Stainless Steel Pipe Fittings,Legacy Brand
29569,BM9G7B4,PPH Hex nipple with both ends male NPT threading PN10 20 NB - BM9G7B4,,Stainless Steel Pipe Fittings,Legacy Brand
29572,BM9G7B7,PPH Coupling Female NPT threading Suitable for 15 NB Hex nipple - BM9G7B7,,Stainless Steel Pipe Fittings,Legacy Brand
29574,BM9G7B9,PPH Coupling Female NPT threading Suitable for 20 NB Hex nipple - BM9G7B9,,Stainless Steel Pipe Fittings,Legacy Brand
37693,BM9M9E1,CT60/5 A CL 3 VA1FSF 24 DC 1 AMPVEPL 301,,Equipment,Legacy Brand
47117,BM9X8G5,TAG GREEN THREAD,,Office Supplies,Legacy Brand
29576,BM9G7C2,PPH Coupling Female BSP threading Suitable for 15 NB Hex nipple - BM9G7C2,,Stainless Steel Pipe Fittings,Legacy Brand
29578,BM9G7C4,PPH Coupling Female BSP threading Suitable for 20 NB Hex nipple - BM9G7C4,,Stainless Steel Pipe Fittings,Legacy Brand
43804,BM9X6H6,Natraj Eraser,,Office Supplies,Legacy Brand
29598,BM9G7E6,Viton ring gasket conforming to ASA 150# 100 NB,,Gaskets,Legacy Brand
43805,BM9V7G3,Camlin Kokuyo Artist 5ml Water Color Set - 12 Shades (Multicolor),,Office Supplies,Legacy Brand
47124,BM9V1U1,PHOTO GLOSSY PAPER 150 Gsm Pack of 50 Sheet DESMART,,Office Supplies,Legacy Brand
43806,BM9U1A8,Cartridge paper ( drawing sheets) (off white) 100 Sheets per pack,,Office Supplies,Legacy Brand
29643,BM9G7K6,PPH Hex nipple with both ends male NPT threading PN10 20 NB - BM9G7K6,,Stainless Steel Pipe Fittings,Legacy Brand
29599,BM9G7E7,Black PP clamp Suitable for 15 NB PPH pipe - BM9G7E7,,Stainless Steel Pipe Fittings,Legacy Brand
43811,BM9R3S8,Natraj Sharpener,,Office Supplies,Legacy Brand
29596,BM9G7E4,PPH Loose flanges for PN 10 PPH Stub Suitable for 40 NB PN 10 pipe - BM9G7E4,,Stainless Steel Pipe Fittings,Legacy Brand
47131,BM9X1R1,Omega Office Mag Rack 1729 Set of 2Pcs,,Office Supplies,Legacy Brand
29645,BM9G7K8,Black PP clamp Suitable for 50 NB PPH pipe - BM9G7K8,,Stainless Steel Pipe Fittings,Legacy Brand
43813,BM9U1F6,8 No. Synthetic flat brush,,Office Supplies,Legacy Brand
43814,BM9S3Q1,"Camlin Kokuyo Paint Brush Series 66 - Round Synthetic Gold, Set of 7",,Office Supplies,Legacy Brand
47132,BM9W9U2,Colour POST IT PAD ODDY SIZE 3*5,,Office Supplies,Legacy Brand
43818,BM9X7X9,IP Phone GXP1625 ,,Office Supplies,Legacy Brand
43819,BM9V6Q1,IP Phone GXP1620 ,,Office Supplies,Legacy Brand
29693,BM9G7R2,PPH Hex nipple with both ends male BSP threading PN10 20 NB,,Stainless Steel Pipe Fittings,Legacy Brand
29695,BM9G7R4,PPH Coupling Female BSP threading Suitable for 25 NB Hex nipple,,Stainless Steel Pipe Fittings,Legacy Brand
43820,BM9V1R4,CT 200/5A 5VA Class 1 ID =58mm,,Office Supplies,Legacy Brand
47138,BM9X1N3,CARBON DOUBLE SIDE,,Office Supplies,Legacy Brand
32773,BM9J9D5,Slim Tube light (T5),,Wall Packs,Legacy Brand
43822,BM9U1J7,Wound Primary 25/5A 5VA Class 1,,Office Supplies,Legacy Brand
37714,BM9M9G6,"BULK MRO APPROVED Pin Type Tip Set, Width Size 1.5, 3, 4, 5, 6, 8, 6 Piece",,Inside Micrometers,Legacy Brand
43824,BM9T5K2,"Double density   Bottom plate 1 pair,Siderings 2 pair,Dummy plate1 pair,Iron box with precisi-on locks(Last PVC 1 pair)",,Office Supplies,Legacy Brand
43834,BM9Z8G3,LOCTITE RUBBER CORD 4.8 MM NITRILEBLACK,,Office Supplies,Legacy Brand
43825,BM9R5F3,"Single density     Bottom plate 1 pair(2piece)Side rings 2 pair,Iron boxwith precision locks(Last P V C   1 pair. )",,Office Supplies,Legacy Brand
43828,BM9Q4N4,Infrared Thermometer Range: -50 to 1500C Resolution: 0.1 deg C,,Office Supplies,Legacy Brand
43831,BM9R8X1,LOCTITE RUBBER CORD 8.4 MM NITRILEBLACK,,Office Supplies,Legacy Brand
43837,BM9Q4T6,COUPLING ROTEX-38-1A/1A-GG25-98 Sh-A,,Office Supplies,Legacy Brand
47152,BM9Q8J3,Godrej Locks Nav-Tal 6 Levers,,Office Supplies,Legacy Brand
43838,BM9T5S1,COUPLING ROTEX-28-STEEL-98 Sh-A WITH BORE 32X38H7,,Office Supplies,Legacy Brand
43842,BM9P9R1,Delta Make Encoder ES3-25CN6941,,Office Supplies,Legacy Brand
47155,BM9Q3D7,TISSUE PAPER ROLL 50 Gm PRIME,,Office Supplies,Legacy Brand
43845,BM9U4C5,Samson EYE BOLT: 16MM,,Office Supplies,Legacy Brand
43846,BM9V1S2,Samson D-SHACKLE SCREW PIN TYPE: CAPACITY6.5 TON,,Office Supplies,Legacy Brand
43848,BM9V9M2,Samson EYE BOLT: 08MM,,Office Supplies,Legacy Brand
37726,BM9M9H9,BULK MRO APPROVED Cleaning Cloth Cotton,,Paper Towel,Legacy Brand
43851,BM9W3S5,20 L  BUCKET WTH SPOUT FOR NATURAL BLUE,,Office Supplies,Legacy Brand
43852,BM9R1P5,4 Ltr PP container for single part epoxy,,Office Supplies,Legacy Brand
37761,BM1B2P8,BM1B2P8,,Default Category,Legacy Brand
47159,BM9P6L3,Notice Board 2*3,,Office Supplies,Legacy Brand
43857,BM9P7G5,24V DC 32A 3P Contactor,,Office Supplies,Legacy Brand
43858,BM9S2A5,"Direct Acting Pressure Relief Valve, Valve  TYPE - DPR, Max Working Pressure - 400 (bar) Max Flow (I/Min) - 80",,Office Supplies,Legacy Brand
32774,BM9J9D6,Tube light (T8),,Wall Packs,Legacy Brand
43859,BM9R5V3,POLYHYDRON RADIAL PISTON PUMP (39793 12/03) PUMP TYPE 2RC3A-29,,Office Supplies,Legacy Brand
43870,BM9R3Q1,Deputation of engineers with PowerQuali,,Office Supplies,Legacy Brand
43863,BM9Y3V5,"74078-HEX NUT ISO 4032 - M24 - 8 A2C  SURFACE : A2C, ISO 4042",,Office Supplies,Legacy Brand
37764,BM9M9J5,"BULK MRO APPROVED Spring for Both End Gripper Screw, Material Hardened Spring Steel",,Spring Anchors,Legacy Brand
43866,BM9Z5U9,STATIC CONVERTER HITACHI SJ700D 11KW P/N:SJ700D-110HFEF3,,Office Supplies,Legacy Brand
43872,BM9U9Y2,ASTM D1002:2010 (Tensile Lap shear strength)- not in NABL,,Office Supplies,Legacy Brand
4330,BM1B2L8,"Washer 1/2"" Unc",,Flat Washers,Legacy Brand
37771,BM9M9W1,"Double Acting Hydraulic Cylinder,Tie Rod Type, Working Pressure - 160 Bar,Mounting - Front Flange,Bo",,Hydraulic Cylinders,Legacy Brand
43873,BM9W5Q4,ASTM D1876 (T-Peel)-not in NABL,,Office Supplies,Legacy Brand
43877,BM9U5M8,Needle file set PFERD- PF160 H1,,Office Supplies,Legacy Brand
43878,BM9Y2K3,Lead metal hammer 8 kg,,Office Supplies,Legacy Brand
43879,BM9T9G1,M20 X 50mm hex bolt unbrako make (per box 25 bolt),,Office Supplies,Legacy Brand
43880,BM9P7G8,PTFE skived sheet 0.5 mm Thk x 300 mm x 50 mtr,,Office Supplies,Legacy Brand
43882,BM9X1Y2,"Supply of SANT SS Ball Valve, 15 MM, Scr, SCIBV150)",,Office Supplies,Legacy Brand
43883,BM9S4M4,Supply of HT8.8 Nut and Bolt With Double Washer SizeM18X80mm or 85mm,,Office Supplies,Legacy Brand
43884,BM9Y2D2,"supply of M.S. Flange, ASA, Class-150, 150 mm, Full THICK: As per ASA 150 #",,Office Supplies,Legacy Brand
43904,BM9Q1J6,Allen Cooper make High Ankle safety shoes Size 9,,Office Supplies,Legacy Brand
43886,BM9V3H9,Supply Of MS Channel Size100mmx5 mm thk. (Apolo/equivalant make),,Office Supplies,Legacy Brand
29898,BM9G8Y2,A3 size copy power paper,,Paper,Legacy Brand
29899,BM9G8Y3,Boot Divers Dress Large,,Accessories,Legacy Brand
43888,BM9S1V4,"Supply of M.S. Flange, ASA, Class-150, 250 mm, THICK: 20 MM, ASA 150",,Office Supplies,Legacy Brand
29937,BM9G9D5,"Fire blankets – Fiberglass Graphite Coated
Size: 1 mtr x 2 mtr",,Accessories,Legacy Brand
29938,BM9G9D6,"Fire blankets – Glass Fiber
Size: 1 mtr x 2 mtr",,Accessories,Legacy Brand
37796,BM9M9T6,HANDLING COST - Service,,Packing and Forwarding,Legacy Brand
43889,BM9Y1Q7,"1""ID x 1 mtr. Long (Overall Length),Teflon Lined Hose with outer Double Steel Wire Braiding and outer Thermoplastic Cover, suitable for Working Pressure of 200 Bar and Burst Pressure of 800 Bar, complete with both ends 1"" BSP female swivel nuts in SS304",,Office Supplies,Legacy Brand
43890,BM9V5V1,"1""ID x 2 mtr. Long (Overall Length),Teflon Lined Hose with outer Double Steel Wire Braiding and outer Thermoplastic Cover, suitable for Working Pressure of 200 Bar and Burst Pressure of 800 Bar, complete with both ends 1"" BSP female swivel nuts in SS304",,Office Supplies,Legacy Brand
37803,BM9M9U8,BULK MRO APPROVED Pneumatic Rodless Cylinder Seal Kit - DGP-32-700-PPV-A-B,,Accessories,Legacy Brand
43895,BM9P7H1,"Oil Skimmer- 3 Phase W-40 mm, Immerssion length - 225mm, Motor - 40Watts With PU belt",,Office Supplies,Legacy Brand
37807,BM9M9W8,BULK MRO APPROVED Diamond Pin,,Pins,Legacy Brand
37809,BM9M9L2,ENGINEERING SERVICES COST (DESIGN / ASSEMBLY / INTEGRATION / TESTING) service,,Designing,Legacy Brand
43896,BM9Y7U6,Oil Seperator cum Collection Bin,,Office Supplies,Legacy Brand
43897,BM9R3V6,"Oil Skimmer- 1 Phase W-40 mm, Immerssion length - 225mm, Motor - 40Watts With PU belt",,Office Supplies,Legacy Brand
43906,BM9X8H2,"SEAMLESS TUBES 6MM,OD X 1.5MM WALL THICKNESS, LENGTH 4.5MTR, MOC SS 304",,Office Supplies,Legacy Brand
43908,BM9V7H3,"SEAMLESS TUBES 8MM,OD X 1.5MM WALL THICKNESS, LENGTH 4.5 MTR,MOC SS 304",,Office Supplies,Legacy Brand
43909,BM9Q5D9,SEAMLESS TUBES  10MM OD  PIPE BENDING HAND TOOL MOC M.S,,Office Supplies,Legacy Brand
43910,BM9Y5B1,SEAMLESS TUBES  16MM OD  PIPE BENDING HAND TOOL MOC M.S,,Office Supplies,Legacy Brand
43911,BM9X7J4,"SEAMLESS TUBES 12MM,OD X 1.5MM WALL THICKNESS,LENGTH 4.5MTR, MOC SS 304",,Office Supplies,Legacy Brand
43913,BM9U4P8,"SEAMLESS TUBES  8MM OD  PIPE BENDING HAND TOOL,MOC M.S",,Office Supplies,Legacy Brand
43914,BM9P8C4,"SEAMLESS TUBES 16MM,OD X 1.5MM WALL THICKNESS,LENGTH 4.5MTR, MOC SS 304",,Office Supplies,Legacy Brand
43915,BM9U3C5,"SEAMLESS TUBES 6MM OD-PIPE BENDING HAND TOOL,MOC M.S",,Office Supplies,Legacy Brand
43916,BM9W2K5,"Fengcase, FDB13105, BACKPACK FOR 15.6""LAPTOP - BLK",,Office Supplies,Legacy Brand
30023,BM9G9P1,"DESIGN, MANUFACTURERS AND SUPPLY OF XY SLIDE 300MMX300MM TRAVEL WITH MOTOR AND ELECTRICAL BOX WITH DTC55 CONTROLLER AND MECHANICAL  ASSEMBLY.",,Miscellaneous Motors,Legacy Brand
43920,BM9W5F4,N99PROTO Stahlwille MANOSKOP 730 Open End Torque wrench & Accessories (As per List),,Office Supplies,Legacy Brand
43922,BM9X4U7,TIMING BELT 1304X65X8 mm -TIMING BELTREQUIRED FOR spindle on 4357 MACHINE ,,Office Supplies,Legacy Brand
43923,BM9Z3W5,TIMING BELT 560X20X5 mm -TIMING BELT REQUIRED FOR  y-axis on 4054 MACHINE ,,Office Supplies,Legacy Brand
43926,BM9T1J6,TIMING BELT 760X30X8 mm -TIMING BELT REQUIRED FOR c-axis on 4638 MACHINE ,,Office Supplies,Legacy Brand
43927,BM9S4K3,TIMING BELT 480XhX30 mm -TIMING BELT REQUIRED FOR 4289 MACHINE ,,Office Supplies,Legacy Brand
43929,BM9Q8V6,FGG.4B.561.ZZC Male crimp contact suitable,,Office Supplies,Legacy Brand
43930,BM9Z5D5,EGG.4B.661.ZZM Female crimp contact suitable for above connector,,Office Supplies,Legacy Brand
34582,BM9L1M4,"Grinding Wheel 4"" - BM9L1M4",,Grinding Wheels,Legacy Brand
37841,BM9M9M3,"BULK MRO APPROVED Fly Killer, Size 2 ft., Material Fiber Body - FK002",,Electronic Bug Killers,Legacy Brand
43932,BM9Q4J7,SJG.4B.330.CLAPV Vacuumtight Fixed coupler-,,Office Supplies,Legacy Brand
43933,BM9Q2U9,FGG.4B.560.ZZC Male crimp contact suitable for above connector,,Office Supplies,Legacy Brand
44045,BM9Y1U9,center punch,,Office Supplies,Legacy Brand
43935,BM9Z7B3,EGG.4B.660.ZZM Female crimp contact suitable,,Office Supplies,Legacy Brand
43937,BM9P7H5,FL7M-7J6HD-CN03 DC2-Wire Regular Cylindrical Proximity Sensors,,Office Supplies,Legacy Brand
43938,BM9U7R7,FLANGE SORF 1/2'' ASA-150 SS304,,Office Supplies,Legacy Brand
37856,BM9N1C6,CFI-060-006 As per drawing,,Hardware Supplies,Legacy Brand
31824,BM9J3W7,Orsat Apparatus It is used for analysis of various constituents of gases generated in coke oven plan,,Stainless Steel Pipe Fittings,Legacy Brand
37858,BM9M9Z6,Double Pin CLP-080-014 As per drawing,,Hardware Supplies,Legacy Brand
43939,BM9Q1Z8,PIPE 1/2'' SCH-40 SS304,,Office Supplies,Legacy Brand
37861,BM9M9U2,CHP-120-004 As per drawing,,Hardware Supplies,Legacy Brand
43940,BM9W4C5,"PIPE SS304 SCH10 - 11/2"" "",7306,559.00,540.00,0,0,762171,BM9U9M5,""FLANGE SORF 1 1/2'' ASA-150 SS304",,Office Supplies,Legacy Brand
