created_at,order_number,sku,qty_ordered
"2018-02-23 12:59:35",10200059,BM9N2D7,1.0000
"2018-02-23 12:59:35",10200059,BM9N1N4,1.0000
"2018-02-23 12:59:35",10200059,BM9N2B8,1.0000
"2018-02-26 06:44:45",10200063,BM9M4L1,1.0000
"2018-02-26 06:37:25",10200061,BM9M8R2,3.0000
"2018-02-26 06:37:25",10200061,BM9M8R3,20.0000
"2018-02-26 06:37:25",10200061,BM9M8R4,3.0000
"2018-02-26 06:37:25",10200061,BM9M8R5,7.0000
"2018-02-26 06:48:25",10300023,BM9M9X8,1.0000
"2018-02-26 06:48:25",10300023,BM9M9P4,1.0000
"2018-02-26 06:53:46",10300024,BM3X5A6,7.0000
"2018-02-26 06:53:46",10300024,BM3X5A7,4.0000
"2018-02-26 06:53:46",10300024,BM3X5A8,6.0000
"2018-02-26 06:53:46",10300024,BM3X5A9,7.0000
"2018-02-26 06:53:46",10300024,BM9G8E7,15.0000
"2018-02-26 06:53:46",10300024,BM9N2B5,1008.0000
"2018-02-26 10:32:08",10200065,BM9K9F4,36.0000
"2018-02-26 10:32:08",10200065,BM9K9E9,36.0000
"2018-02-26 10:32:08",10200065,BM9K9F5,15.0000
"2018-02-26 10:32:08",10200065,BM9K9F1,16.0000
"2018-02-26 10:32:08",10200065,BM9K9F6,20.0000
"2018-02-26 10:32:08",10200065,BM9K9F2,20.0000
"2018-02-26 10:32:08",10200065,BM9N1L7,4.0000
"2018-02-26 10:32:08",10200065,BM9K9F3,4.0000
"2018-02-26 10:32:08",10200065,BM9K9F9,10.0000
"2018-02-26 10:06:47",10400007,BM9M9X2,1.0000
"2018-02-26 10:17:48",10200064,BM9H4U4,30.0000
"2018-02-26 10:17:48",10200064,BM9H4U5,20.0000
"2018-02-26 10:17:48",10200064,BM9H4V8,5.0000
"2018-02-26 10:17:48",10200064,BM9H4W6,20.0000
"2018-02-26 10:17:48",10200064,BM9H4W8,10.0000
"2018-02-26 10:17:48",10200064,BM9H4W9,10.0000
"2018-02-26 10:48:28",10200066,BM9H4Z5,2.0000
"2018-02-26 10:48:28",10200066,BM9H4Z6,8.0000
"2018-02-26 10:48:28",10200066,BM9H4Z7,2.0000
"2018-02-26 10:48:28",10200066,BM9H4Z8,3.0000
"2018-02-27 05:00:07",10200067,BM0C7U8,5.0000
"2018-02-27 05:00:07",10200067,BM9C7T8,6.0000
"2018-02-27 05:03:47",10300025,BM9M6P2,3.0000
"2018-02-27 05:03:47",10300025,BM9M6P3,3.0000
"2018-02-27 07:52:40",10200069,BM9M8J4,60.0000
"2018-02-27 05:26:07",10200068,BM9M6C8,100.0000
"2018-02-27 05:26:07",10200068,BM9M6C7,50.0000
"2018-02-27 05:26:07",10200068,BM9M6C9,50.0000
"2018-02-27 10:01:29",10200072,BM9M3R1,3.0000
"2018-02-27 09:04:49",10200070,BM9H5X7,1.0000
"2018-02-27 09:56:10",10200071,BM9L7P2,10.0000
"2018-02-27 09:56:10",10200071,BM9L7P5,1.0000
"2018-02-27 09:56:10",10200071,BM9L7M2,10.0000
"2018-02-27 09:56:10",10200071,BM9N1Q8,1.0000
"2018-02-27 09:56:10",10200071,BM9N2G2,1.0000
"2018-02-27 09:56:10",10200071,BM9N2E7,1.0000
"2018-02-27 09:56:10",10200071,BM9N2D7,1.0000
"2018-02-27 09:56:10",10200071,BM9N1N4,1.0000
"2018-02-27 09:56:10",10200071,BM9N2B8,1.0000
"2018-02-27 12:14:19",10200075,BM9L7L6,40.0000
"2018-02-27 12:14:19",10200075,BM9L6L5,3.0000
"2018-02-27 12:14:19",10200075,BM9L3E5,3.0000
"2018-02-27 12:14:19",10200075,BM9K9E9,42.0000
"2018-02-27 12:14:19",10200075,BM9K9F1,10.0000
"2018-02-27 12:14:19",10200075,BM9K9F2,15.0000
"2018-02-28 07:18:42",10200080,BM9C2W1,10.0000
"2018-02-27 12:59:39",10200076,BM9L1T5,6.0000
"2018-02-27 12:59:39",10200076,BM9L8C8,6.0000
"2018-02-27 12:01:20",10200073,BM9N2D1,1.0000
"2018-02-27 12:16:59",10400008,BM9K5N6,3.0000
"2018-02-27 12:10:39",10200074,BM9M8P9,2.0000
"2018-02-27 12:10:39",10200074,BM9M8Q1,2.0000
"2018-02-27 12:10:39",10200074,BM9M8Q2,2.0000
"2018-02-27 12:10:39",10200074,BM9M8Q3,2.0000
"2018-02-27 12:10:39",10200074,BM9M8Q4,2.0000
"2018-02-27 12:10:39",10200074,BM9M8Q5,2.0000
"2018-02-27 13:05:20",10200077,BM9M6Q3,2.0000
"2018-02-27 13:05:20",10200077,BM9M6Q4,1.0000
"2018-02-27 13:05:20",10200077,BM9M8C8,2.0000
"2018-02-27 13:05:20",10200077,BM9M8C9,1.0000
"2018-02-27 13:05:20",10200077,BM9M8W6,10.0000
"2018-02-27 13:05:20",10200077,BM9M8W7,5.0000
"2018-02-27 13:05:20",10200077,BM9M8W8,5.0000
"2018-02-27 13:05:20",10200077,BM9M8W9,50.0000
"2018-02-27 13:05:20",10200077,BM9M5R8,2.0000
"2018-02-27 13:08:00",10200078,BM9J5R2,200.0000
"2018-02-28 06:36:03",10200079,BM9L5R5,1.0000
"2018-02-28 06:36:03",10200079,BM9M6M1,1.0000
"2018-02-28 06:36:03",10200079,BM9M6M2,2.0000
"2018-02-28 06:36:03",10200079,BM9M6M3,2.0000
"2018-02-28 06:36:03",10200079,BM9M6M4,2.0000
"2018-02-28 06:36:03",10200079,BM9M6M5,1.0000
"2018-02-28 08:36:43",10200084,BM9M7C9,1.0000
"2018-02-28 10:00:44",10200086,BM9J1J8,1.0000
"2018-02-28 10:00:44",10200086,BM9M6C6,1.0000
"2018-02-28 10:00:44",10200086,BM9M7V6,1.0000
"2018-02-28 10:00:44",10200086,BM9M7V7,1.0000
"2018-02-28 10:00:44",10200086,BM9M6K5,1.0000
"2018-02-28 10:00:44",10200086,BM9M6K6,1.0000
"2018-02-28 08:35:23",10200083,BM9M3Z5,1.0000
"2018-02-28 08:35:23",10200083,BM9N1M3,1.0000
"2018-02-28 08:35:23",10200083,BM9C4L6,1.0000
"2018-02-28 07:22:03",10200081,BM9G6F1,50.0000
"2018-02-28 07:22:03",10200081,BM9G6F2,1.0000
"2018-02-28 07:22:03",10200081,BM9G6F3,1.0000
"2018-02-28 09:58:03",10200085,BM9M9B4,1.0000
"2018-02-28 09:58:03",10200085,BM9M9B5,1.0000
"2018-02-28 09:58:03",10200085,BM9M9B6,1.0000
"2018-02-28 09:58:03",10200085,BM9M9B3,1.0000
"2018-02-28 07:27:23",10200082,BM9B1C6,60.0000
"2018-02-28 07:27:23",10200082,BM9B1C7,35.0000
"2018-02-28 07:27:23",10200082,BM9B1C8,20.0000
"2018-02-28 07:27:23",10200082,BM9B1C9,2.0000
"2018-02-28 10:50:13",10200087,BM9M8B5,20.0000
"2018-02-28 10:52:33",10200088,BM9N2A9,3.0000
"2018-02-28 10:52:33",10200088,BM9N2L7,3.0000
"2018-02-28 10:52:33",10200088,BM9N2J8,3.0000
"2018-02-28 10:52:33",10200088,BM9N2J6,3.0000
"2018-02-28 10:55:13",10200089,BM9M6T3,10.0000
"2018-02-28 10:55:13",10200089,BM9N2Q1,10.0000
"2018-02-28 10:55:13",10200089,BM9K9F2,174.0000
"2018-02-28 12:47:43",10200092,BM9M8C5,12.0000
"2018-02-28 12:47:43",10200092,BM9M8D8,6.0000
"2018-02-28 12:47:43",10200092,BM9M8D9,6.0000
"2018-02-28 12:47:43",10200092,BM9M8E1,1.0000
"2018-02-28 12:47:43",10200092,BM9M8E2,1.0000
"2018-02-28 12:47:43",10200092,BM9M8E3,2.0000
"2018-02-28 11:06:33",10200090,BM9N3B1,125.0000
"2018-02-28 11:06:33",10200090,BM9E7Z6,450.0000
"2018-02-28 11:06:33",10200090,BM9N3F9,100.0000
"2018-02-28 11:06:33",10200090,BM9N2V6,125.0000
"2018-02-28 12:46:24",10200091,BM9N2V9,100.0000
"2018-02-28 12:46:24",10200091,BM9N2F4,5.0000
"2018-02-28 12:46:24",10200091,BM9M2Y6,800.0000
"2018-02-28 12:46:24",10200091,BM9L9S6,500.0000
"2018-02-28 12:46:24",10200091,BM9M3G5,500.0000
"2018-02-28 12:46:24",10200091,BM9M4Y1,200.0000
"2018-02-28 12:46:24",10200091,BM9M3E2,200.0000
"2018-02-28 12:46:24",10200091,BM9K9F9,200.0000
"2018-02-28 12:46:24",10200091,BM9N1L7,5.0000
"2018-02-28 12:46:24",10200091,BM9K9F3,5.0000
"2018-02-28 12:46:24",10200091,BM9L9H8,5.0000
"2018-02-28 12:46:24",10200091,BM9K9F4,36.0000
"2018-02-28 12:46:24",10200091,BM9K9E9,36.0000
"2018-02-28 12:46:24",10200091,BM9K9F5,20.0000
"2018-02-28 12:46:24",10200091,BM9K9F1,20.0000
"2018-02-28 12:46:24",10200091,BM9K9F6,25.0000
"2018-02-28 12:46:24",10200091,BM9K9F2,30.0000
"2018-02-28 12:46:24",10200091,BM9K9E3,36.0000
"2018-02-28 12:46:24",10200091,BM9K9E4,36.0000
"2018-02-28 12:46:24",10200091,BM9L9C3,36.0000
"2018-02-28 12:46:24",10200091,BM9L1W9,36.0000
"2018-02-28 12:46:24",10200091,BM9L9C4,15.0000
"2018-02-28 12:46:24",10200091,BM9L1W6,20.0000
"2018-02-28 12:46:24",10200091,BM9K9E6,20.0000
"2018-02-28 12:46:24",10200091,BM9L1X3,20.0000
"2018-02-28 12:46:24",10200091,BM9L9C5,20.0000
"2018-02-28 12:46:24",10200091,BM9L1W4,20.0000
"2018-02-28 12:46:24",10200091,BM9L5C9,20.0000
"2018-02-28 12:46:24",10200091,BM9K9E5,20.0000
"2018-02-28 12:46:24",10200091,BM9L9C6,5.0000
"2018-02-28 12:46:24",10200091,BM9L9C7,5.0000
"2018-03-07 06:57:00",10300029,BM9C5M5,3000.0000
"2018-03-07 06:57:00",10300029,BM9F1E1,5.0000
"2018-03-07 06:57:00",10300029,BM9A1V7,48.0000
"2018-03-06 06:22:19",10300026,BM9G8F3,150.0000
"2018-03-06 06:24:19",10300027,BM9E9F8,25.0000
"2018-03-06 06:43:40",10400009,BM9N2M6,4.0000
"2018-03-06 06:43:40",10400009,BM9N2L9,2.0000
"2018-03-06 10:00:43",10400010,BM9K5N6,3.0000
"2018-03-06 10:04:02",10400011,BM9K5N6,3.0000
"2018-03-06 10:06:02",10400012,BM9K5N6,3.0000
"2018-03-06 10:09:23",10400013,BM9K5N6,3.0000
"2018-03-06 09:58:42",10300028,BM9M9Z1,20.0000
"2018-03-06 09:58:42",10300028,BM9N1G9,20.0000
"2018-03-06 12:09:44",10200095,BM9J1W6,3.0000
"2018-03-06 10:13:42",10400014,BM9K5N6,3.0000
"2018-03-06 11:45:43",10200094,BM9N1E6,1.0000
"2018-03-06 11:45:43",10200094,BM9N1D8,2.0000
"2018-03-06 11:43:24",10400015,BM9K5N6,3.0000
"2018-03-06 11:41:03",10200093,BM9L9K6,1.0000
"2018-03-06 12:14:44",10200096,BM9M9B2,1.0000
"2018-03-07 09:26:03",10200097,BM0C5G1,3.0000
"2018-03-07 09:26:03",10200097,BM9N2M9,18.0000
"2018-03-07 09:26:03",10200097,BM0C8Y9,2.0000
"2018-03-07 09:39:23",10200098,BM9M2G1,1.0000
"2018-03-07 09:39:23",10200098,BM9M2H3,1.0000
"2018-03-07 09:39:23",10200098,BM9M9W4,1.0000
"2018-03-07 09:32:03",10300030,BM9A5F5,100.0000
"2018-03-07 09:32:03",10300030,BM9C4X4,5.0000
"2018-03-07 09:32:03",10300030,BM9D4M5,5.0000
"2018-03-07 09:32:03",10300030,BM9D4N1,5.0000
"2018-03-07 09:32:03",10300030,BM9C4Y4,150.0000
"2018-03-07 09:32:03",10300030,BM9A5F3,150.0000
"2018-03-07 09:32:03",10300030,BM9A5F4,100.0000
"2018-03-07 09:32:03",10300030,BM9H1P1,5.0000
"2018-03-07 09:32:03",10300030,BM9H1P3,50.0000
"2018-03-07 09:32:03",10300030,BM9A5E6,24.0000
"2018-03-07 09:44:23",10200099,BM9N2X8,84.0000
"2018-03-08 09:38:58",10300031,BM9E5M5,5.0000
"2018-03-08 09:38:58",10300031,BM1A8F3,10.0000
"2018-03-08 09:38:58",10300031,BM1A8F4,10.0000
"2018-03-08 09:38:58",10300031,BM1A8F5,10.0000
"2018-03-08 09:38:58",10300031,BM1A8F6,5.0000
"2018-03-08 09:38:58",10300031,BM9N3D3,30.0000
"2018-03-07 10:49:04",10200100,BM1G0R0,240.0000
"2018-03-08 07:06:57",10200102,BM9M2W7,1.0000
"2018-03-08 07:06:57",10200102,BM9M2W8,1.0000
"2018-03-08 07:06:57",10200102,BM9M2W9,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X1,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X2,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X3,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X4,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X5,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X6,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X7,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X8,1.0000
"2018-03-08 07:06:57",10200102,BM9M2X9,1.0000
"2018-03-08 07:06:57",10200102,BM9M2Y1,1.0000
"2018-03-08 10:16:19",10200106,BM9N2Y4,50.0000
"2018-03-08 10:16:19",10200106,BM9N2Q9,1.0000
"2018-03-08 10:16:19",10200106,BM9N2W4,12.0000
"2018-03-08 10:16:19",10200106,BM9N2G1,5.0000
"2018-03-08 10:16:19",10200106,BM9N2E3,7.0000
"2018-03-08 10:16:19",10200106,BM9N2F9,100.0000
"2018-03-08 10:16:19",10200106,BM9N2T4,50.0000
"2018-03-08 10:16:19",10200106,BM9N2S8,100.0000
"2018-03-08 10:16:19",10200106,BM9N2Y8,15.0000
"2018-03-08 10:16:19",10200106,BM9N2G6,5.0000
"2018-03-08 10:16:19",10200106,BM9K5M8,8.0000
"2018-03-08 10:16:19",10200106,BM9N3K3,50.0000
"2018-03-08 10:16:19",10200106,BM9N2Y6,8.0000
"2018-03-08 07:15:16",10200103,BM9N2Z1,1.0000
"2018-03-08 05:41:15",10200101,BM9N3N8,6.0000
"2018-03-08 05:41:15",10200101,BM9N3K9,2.0000
"2018-03-08 05:41:15",10200101,BM9N3Q2,12.0000
"2018-03-08 05:41:15",10200101,BM9N3Q3,14.0000
"2018-03-08 05:41:15",10200101,BM9N3F2,1000.0000
"2018-03-08 05:41:15",10200101,BM9N3G7,4.0000
"2018-03-08 11:01:39",10300032,BM4H8M3,87.0000
"2018-03-08 10:01:18",10200105,BM9M9K2,10.0000
"2018-03-08 11:59:00",10400016,BM9M6W4,100.0000
"2018-03-08 09:35:38",10200104,BM3C7W6,2.0000
"2018-03-08 09:35:38",10200104,BM9N2C1,2.0000
"2018-03-08 09:35:38",10200104,BM9N1S8,2.0000
"2018-03-08 09:35:38",10200104,BM9N2B3,2.0000
"2018-03-08 09:35:38",10200104,BM9N1F9,1.0000
"2018-03-08 09:35:38",10200104,BM9N1N1,1.0000
"2018-03-08 11:04:39",10300033,BM9N2S2,2.0000
"2018-03-08 11:04:39",10300033,BM00027,1.0000
"2018-03-08 11:35:59",10200107,BM9M8Y8,2.0000
"2018-03-08 12:32:00",10200108,BM9D4J1,2.0000
"2018-03-08 12:32:00",10200108,BM00008,1.0000
"2018-03-08 12:50:20",10200109,BM9L6M2,18.0000
"2018-03-09 11:23:31",10300034,BM4H8N6,200.0000
"2018-03-09 08:15:03",10200110,BM9N3G8,24.0000
"2018-03-09 08:15:03",10200110,BM9N3G4,8.0000
"2018-03-09 08:15:03",10200110,BM00008,1.0000
"2018-03-09 10:45:30",10200111,BM9M8C3,3.0000
"2018-03-09 10:45:30",10200111,BM9M8C4,15.0000
"2018-03-09 10:45:30",10200111,BM9M8C5,8.0000
"2018-03-09 10:45:30",10200111,BM9M8C6,1.0000
"2018-03-09 10:45:30",10200111,BM9M8C7,10.0000
"2018-03-09 10:45:30",10200111,BM9M8E4,2.0000
"2018-03-09 11:53:40",10200112,BM9N2H8,3.0000
"2018-03-10 05:31:43",10200114,BM9B4B5,2.0000
"2018-03-10 05:31:43",10200114,BM9C1B7,2.0000
"2018-03-09 11:55:14",10300035,BM0K9Q9,20.0000
"2018-03-09 12:45:33",10300036,BM9J6W2,14.0000
"2018-03-09 12:45:33",10300036,BM9J6W4,14.0000
"2018-03-09 12:45:33",10300036,BM9N3A7,14.0000
"2018-03-10 05:29:22",10200113,BM9B4A6,2.0000
"2018-03-10 05:29:22",10200113,BM9B4X5,2.0000
"2018-03-10 05:29:22",10200113,BM9B4B3,3.0000
"2018-03-10 05:34:22",10300037,BMC4J0D,1000.0000
"2018-03-10 09:33:04",10200116,BM9N3F1,1.0000
"2018-03-10 09:33:04",10200116,BM9N3J1,1.0000
"2018-03-10 09:33:04",10200116,BM9N3F7,1.0000
"2018-03-10 07:27:43",10300038,BM0K9A7,50.0000
"2018-03-13 08:08:14",10200124,BM9N3F6,1.0000
"2018-03-10 09:25:16",10200115,BM9M4L1,1.0000
"2018-03-10 10:26:01",10200117,BM9B4P2,3.0000
"2018-03-10 10:26:01",10200117,BM9B4P3,3.0000
"2018-03-10 10:26:01",10200117,BM9B4P4,3.0000
"2018-03-10 10:26:01",10200117,BM9B4P5,3.0000
"2018-03-10 10:26:01",10200117,BM9B4Q1,3.0000
"2018-03-12 11:11:56",10300039,BM9L8R9,3.0000
"2018-03-12 11:11:56",10300039,BM9M1U8,2.0000
"2018-03-12 11:01:16",10200119,BM9M4M6,1.0000
"2018-03-12 11:01:16",10200119,BM9M4M7,1.0000
"2018-03-12 11:01:16",10200119,BM00008,1.0000
"2018-03-12 10:58:55",10200118,BM9M3Z5,1.0000
"2018-03-12 10:58:55",10200118,BM9N1M3,1.0000
"2018-03-12 10:58:55",10200118,BM00008,1.0000
"2018-03-12 11:11:09",10200121,BM9E7D6,10.0000
"2018-03-12 11:11:05",10200120,BM9A9A3,20.0000
"2018-03-12 11:11:05",10200120,BM1B2B8,50.0000
"2018-03-12 11:11:05",10200120,BM1B2B9,60.0000
"2018-03-12 11:11:05",10200120,BM1B2C0,60.0000
"2018-03-12 11:11:05",10200120,BM1B2C1,30.0000
"2018-03-12 11:11:05",10200120,BM9L8S8,20.0000
"2018-03-12 11:11:05",10200120,BM9L8S9,10.0000
"2018-03-12 11:15:55",10300040,BM3X4Y9,250.0000
"2018-03-12 11:15:55",10300040,BM3X4Z4,500.0000
"2018-03-12 11:15:55",10300040,BM9N3G1,4.0000
"2018-03-13 09:07:39",10200126,BM9N1L8,1.0000
"2018-03-13 07:48:41",10200122,BM9N2Z7,4.0000
"2018-03-13 08:08:08",10400017,BM9N3C3,6.0000
"2018-03-13 08:08:08",10400017,BM9N3D7,6.0000
"2018-03-13 07:50:29",10200123,BM1G1U8,10.0000
"2018-03-13 08:10:36",10200125,BM9M9A9,1.0000
"2018-03-13 09:35:14",10400018,BM9K9H7,5.0000
"2018-03-13 09:32:52",10200127,BM9N3H4,3.0000
"2018-03-13 13:08:19",10300041,BM9J2C8,2.0000
"2018-03-13 13:08:15",10300042,BM0K9J2,10.0000
"2018-03-13 12:56:48",10400019,BM9N3M8,20.0000
"2018-03-13 12:56:48",10400019,BM9N3U2,5.0000
"2018-03-13 12:56:48",10400019,BM9N3H3,5.0000
"2018-03-13 12:56:48",10400019,BM9N3F3,50.0000
"2018-03-13 12:56:48",10400019,BM9N3U4,50.0000
"2018-03-13 12:56:48",10400019,BM9N3P7,100.0000
"2018-03-13 12:56:48",10400019,BM9N3R6,100.0000
"2018-03-13 12:56:48",10400019,BM9N3V4,100.0000
"2018-03-13 12:56:48",10400019,BM9N3C4,100.0000
"2018-03-13 12:56:48",10400019,BM9N3S7,200.0000
"2018-03-13 12:56:48",10400019,BM9N3Q7,200.0000
"2018-03-13 12:56:48",10400019,BM9N3L5,200.0000
"2018-03-13 13:00:12",10200128,BM9M9Q1,1.0000
"2018-03-13 13:09:00",10300043,BM9M9Y7,1.0000
"2018-03-13 13:08:07",10200129,BM9M5Z8,10.0000
"2018-03-13 13:08:14",10200130,BM9N3Q5,15.0000
"2018-03-14 09:33:37",10200131,BM9M8R2,4.0000
"2018-03-14 09:33:37",10200131,BM9M8R3,20.0000
"2018-03-14 09:33:37",10200131,BM9M8R4,3.0000
"2018-03-14 09:33:37",10200131,BM9M8R5,7.0000
"2018-03-15 12:07:27",10200136,BM9D3V6,20000.0000
"2018-03-14 10:11:53",10200132,BM9M5F9,1.0000
"2018-03-14 12:31:44",10200133,BM9N2D2,3.0000
"2018-03-14 13:04:44",10300044,BM9N3M9,12.0000
"2018-03-15 12:07:23",10200135,BM9M9G9,3.0000
"2018-03-15 06:47:17",10300047,BM9C8C7,8.0000
"2018-03-14 13:22:15",10200134,BM9N1V7,1.0000
"2018-03-14 13:22:15",10200134,BM9N1Z5,1.0000
"2018-03-14 13:22:15",10200134,BM9N1X1,1.0000
"2018-03-14 13:22:15",10200134,BM9N2B6,1.0000
"2018-03-14 13:22:15",10200134,BM9N1R5,1.0000
"2018-03-14 13:22:15",10200134,BM9N1P1,1.0000
"2018-03-14 13:22:15",10200134,BM9N1A8,1.0000
"2018-03-14 13:22:15",10200134,BM9N1C1,1.0000
"2018-03-14 13:22:15",10200134,BM9N1P5,1.0000
"2018-03-14 13:22:15",10200134,BM9N1N2,1.0000
"2018-03-14 13:22:15",10200134,BM9N1V6,1.0000
"2018-03-14 13:22:15",10200134,BM9N2A7,1.0000
"2018-03-14 13:22:15",10200134,BM9N1R3,1.0000
"2018-03-14 13:22:15",10200134,BM9N1Q5,1.0000
"2018-03-14 13:22:15",10200134,BM9N1S2,1.0000
"2018-03-14 13:22:15",10200134,BM9N1W2,1.0000
"2018-03-14 13:22:15",10200134,BM9N1Z8,1.0000
"2018-03-14 13:22:15",10200134,BM9N2C5,1.0000
"2018-03-14 13:22:15",10200134,BM9N1P7,1.0000
"2018-03-14 13:22:15",10200134,BM9N1Y3,1.0000
"2018-03-14 13:22:15",10200134,BM9N1T6,1.0000
"2018-03-14 13:22:15",10200134,BM9N1M9,1.0000
"2018-03-14 13:22:15",10200134,BM9N1W8,1.0000
"2018-03-14 13:22:15",10200134,BM9N1H9,1.0000
"2018-03-14 13:22:15",10200134,BM9N1X7,1.0000
"2018-03-14 13:22:15",10200134,BM9N1Y8,1.0000
"2018-03-14 13:22:15",10200134,BM9N1Z6,1.0000
"2018-03-14 13:22:15",10200134,BM9N1C4,1.0000
"2018-03-14 13:22:15",10200134,BM9N1W1,1.0000
"2018-03-14 13:22:15",10200134,BM9N1S7,1.0000
"2018-03-14 13:22:15",10200134,BM9N1J4,1.0000
"2018-03-15 06:06:32",10300045,BM9D3E1,150.0000
"2018-03-15 06:08:42",10300046,BM9N3D3,2.0000
"2018-03-15 06:54:35",10400020,BM9K8Q4,1.0000
"2018-03-15 12:13:31",10200137,BM9N3N2,150000.0000
"2018-03-15 07:09:22",10300048,BM3X4Y9,250.0000
"2018-03-15 07:09:22",10300048,BM3X4Z4,500.0000
"2018-03-15 07:09:22",10300048,BM9N3G1,4.0000
"2018-03-15 10:22:55",10300050,BM9B1L2,3.0000
"2018-03-15 10:22:55",10300050,BM9B1L3,3.0000
"2018-03-15 10:22:55",10300050,BM9N2R1,4.0000
"2018-03-15 10:22:56",10300051,BM9B1L2,3.0000
"2018-03-15 10:22:56",10300051,BM9B1L3,3.0000
"2018-03-15 10:22:56",10300051,BM9N2R1,4.0000
"2018-03-15 10:14:18",10300049,BM9N3X6,100.0000
"2018-03-15 12:07:33",10300052,BM9E5M5,3.0000
"2018-03-15 12:07:33",10300052,BM1A8F3,1.0000
"2018-03-15 12:07:33",10300052,BM1A8F4,4.0000
"2018-03-15 12:07:33",10300052,BM1A8F5,4.0000
"2018-03-15 12:07:33",10300052,BM1A8F6,3.0000
"2018-03-15 12:13:24",10300053,BM9A9T2,200.0000
"2018-03-15 12:13:24",10300053,BM9A9T4,12.0000
"2018-03-15 12:13:24",10300053,BM9A9T6,10.0000
"2018-03-15 12:13:24",10300053,BM9A9U6,100.0000
"2018-03-15 12:13:24",10300053,BM9A9U9,12.0000
"2018-03-15 12:13:24",10300053,BM9A9V2,100.0000
"2018-03-15 12:13:24",10300053,BM9A9X3,50.0000
"2018-03-15 12:13:24",10300053,BM9A9T3,24.0000
"2018-03-15 12:13:24",10300053,BM9A9L5,120.0000
"2018-03-15 12:13:24",10300053,BM9G6A1,10.0000
"2018-03-15 12:13:24",10300053,BM9N2N5,2.0000
"2018-03-15 13:08:52",10200138,BM9L7Q8,1.0000
"2018-03-15 13:08:52",10200138,BM9L7Q9,1.0000
"2018-03-15 13:08:52",10200138,BM9L7R3,1.0000
"2018-03-15 13:08:52",10200138,BM9L7R9,1.0000
"2018-03-15 13:08:52",10200138,BM9L7S1,1.0000
"2018-03-15 13:08:52",10200138,BM9L7S2,1.0000
"2018-03-15 13:08:52",10200138,BM9L7S3,1.0000
"2018-03-15 13:08:52",10200138,BM9L7S4,1.0000
"2018-03-16 07:51:34",10300054,BM0K8L3,50.0000
"2018-03-16 07:51:34",10300054,BM9G8H3,10.0000
"2018-03-16 07:51:34",10300054,BM0K9Z0,100.0000
"2018-03-16 07:51:34",10300054,BM0K8J3,100.0000
"2018-03-16 07:51:34",10300054,BM0K8G5,20.0000
"2018-03-16 07:51:34",10300054,BM0K9Y7,100.0000
"2018-03-16 07:44:59",10200139,BM9H2E7,200.0000
"2018-03-16 07:44:59",10200139,BM9B5D5,275.0000
"2018-03-16 07:44:59",10200139,BM9B5D9,150.0000
"2018-03-16 07:44:59",10200139,BM9M2T1,400.0000
"2018-03-16 07:44:59",10200139,BM9H2E8,120.0000
"2018-03-16 10:07:52",10400021,BM9K5N6,3.0000
"2018-03-21 05:24:01",10200171,BM3X4Y9,200.0000
"2018-03-21 05:24:01",10200171,BM9C9H6,60.0000
"2018-03-21 05:24:01",10200171,BM9M9M2,10.0000
"2018-03-21 05:24:01",10200171,BM0K8H6,50.0000
"2018-03-21 05:24:01",10200171,BM9G8F3,5.0000
"2018-03-21 05:24:01",10200171,BM9M5M6,2.0000
"2018-03-21 05:24:01",10200171,BM9N3X9,25.0000
"2018-03-21 05:24:01",10200171,BM9N3J8,2.0000
"2018-03-21 05:24:01",10200171,BM9N3P2,5.0000
"2018-03-16 10:03:59",10300055,BM0Z1F2,400.0000
"2018-03-21 05:24:46",10200172,BM3X4Y9,500.0000
"2018-03-21 05:24:46",10200172,BM9C9H6,20.0000
"2018-03-21 05:24:46",10200172,BM0K8H6,50.0000
"2018-03-21 05:24:46",10200172,BM9N3X9,30.0000
"2018-03-21 05:24:46",10200172,BM9M9M2,5.0000
"2018-03-21 05:24:46",10200172,BM9M5N2,150.0000
"2018-03-21 05:24:46",10200172,BM9M5W8,5.0000
"2018-03-21 05:24:46",10200172,BM9G8G5,300.0000
"2018-03-21 05:24:46",10200172,BM9M5P3,400.0000
"2018-03-16 10:42:21",10200140,BM9M1W7,1.0000
"2018-03-16 12:46:32",10200141,BM9K5Z4,1.0000
"2018-03-19 09:43:10",10400022,BM9N3R5,1.0000
"2018-03-19 09:43:10",10400022,BM9N3K4,1.0000
"2018-03-19 09:43:10",10400022,BM9N3Y1,1.0000
"2018-03-16 12:55:08",10200142,BM9N4P3,20.0000
"2018-03-16 12:55:08",10200142,BM9N5B2,20.0000
"2018-03-17 06:29:12",10200145,BM9N5D5,1.0000
"2018-03-17 06:29:12",10200145,BM9N5J5,1.0000
"2018-03-16 13:05:57",10200143,BM9N4R9,2.0000
"2018-03-16 13:05:57",10200143,BM9N5E6,3.0000
"2018-03-16 13:13:31",10200144,BM9M9N2,6.0000
