Inquiry Number,BM #,Description,SO #,Order Date,AR Invoice #,AR Invoice Date,Qty,Unit Price,Selling Price (as per SO / AR Invoice),Margin (in %),Tax Type,Tax Rate,Tax Amount,Gross Total Selling
7737,BM9B5Y4,Model No 1008 TRMS For More details please go through attached Catalog,201635,06-Feb-17,400085,16-May-2017,2,253,506,6%,15.0% VAT,15%,76,582
7737,BM9B5Y4,digital EARTH TESTER model DET,201635,06-Feb-17,400027,24-Apr-2017,4,253,1012,11%,15.0% VAT,15%,152,1164
7737,BM9B5Y5,digital EARTH TESTER model DET,201635,06-Feb-17,400085,16-May-2017,1,161,161,6%,15.0% VAT,15%,24,185
7737,BM9B5Y5,Model No DET 1503,201635,06-Feb-17,400027,24-Apr-2017,2,161,322,11%,15.0% VAT,15%,48,370
7737,BM9B5Y6,Model No DET 1503,201635,06-Feb-17,400085,16-May-2017,2,202,404,12%,15.0% VAT,15%,61,465
7737,BM9B5Y6,Multipurpose Digital Line Tester 130mm Model No MDT81,201635,06-Feb-17,400027,24-Apr-2017,4,202,808,16%,15.0% VAT,15%,121,929
7737,BM9B5Y7,Multipurpose Digital Line Tester 130mm Model No MDT81,201635,06-Feb-17,400085,16-May-2017,1,79,79,6%,15.0% VAT,15%,12,91
7737,BM9B5Y7,First Aid Kit,201635,06-Feb-17,400027,24-Apr-2017,2,79,158,11%,15.0% VAT,15%,24,182
7737,BM9B5Y8,First Aid Kit,201635,06-Feb-17,400085,16-May-2017,2,252,504,5%,15.0% VAT,15%,76,580
7737,BM9B5Y8,PVC Coat Trouser,201635,06-Feb-17,400027,24-Apr-2017,4,252,1008,9%,15.0% VAT,15%,151,1159
7737,BM9B5Z6,PVC Coat Trouser,201635,06-Feb-17,400085,16-May-2017,10,67,670,9%,15.0% VAT,15%,101,771
7737,BM9B5Z6,Safety Helmet,201635,06-Feb-17,400027,24-Apr-2017,20,67,1340,13%,15.0% VAT,15%,201,1541
7737,BM9B5Z7,Safety Helmet,201635,06-Feb-17,400085,16-May-2017,10,398,3980,-211%,15.0% VAT,15%,597,4577
7737,BM9B5Z7,Pair of Gloves 14 inch Welding Gloves,201635,06-Feb-17,400027,24-Apr-2017,20,398,7960,-206%,15.0% VAT,15%,1194,9154
7737,BM9C6N7,Pair of Gloves 14 inch Welding Gloves,201635,06-Feb-17,400085,16-May-2017,1,3419,3419,2%,15.0% VAT,15%,513,3932
7737,BM9C6N7,UNIVERSAL PANEL KEY- HUK1,201635,06-Feb-17,400027,24-Apr-2017,2,3419,6838,6%,15.0% VAT,15%,1026,7864
7737,BM9C6N8,UNIVERSAL PANEL KEY- HUK1,201635,06-Feb-17,400085,16-May-2017,1,235,235,21%,15.0% VAT,15%,35,270
7737,BM9C6N8,Dynagrip Snapoff Knife 180mm/7,201635,06-Feb-17,400027,24-Apr-2017,2,235,470,26%,15.0% VAT,15%,71,541
7737,BM9C6N9,Dynagrip Snapoff Knife 180mm/7,201635,06-Feb-17,400085,16-May-2017,1,290,290,6%,15.0% VAT,15%,44,334
7737,BM9C6N9,"Laser distance measure Type Dot, Accuracy Dot 1.5mm, Working Range 0.1-50m, IP Rating Ip54",201635,06-Feb-17,400027,24-Apr-2017,2,290,580,10%,15.0% VAT,15%,87,667
7737,BM9C6P1,"Laser distance measure Type Dot, Accuracy Dot 1.5mm, Working Range 0.1-50m, IP Rating Ip54",201635,06-Feb-17,400085,16-May-2017,2,2069,4138,6%,15.0% VAT,15%,621,4759
7737,BM9C6P1,8TO32MM 22SOC5ACCS 1/2 SQ.DRIVE Model NoS14MXL,201635,06-Feb-17,400027,24-Apr-2017,4,2069,8276,11%,15.0% VAT,15%,1241,9517
7737,BM9C6P2,8TO32MM 22SOC5ACCS 1/2 SQ.DRIVE Model NoS14MXL,201635,06-Feb-17,400085,16-May-2017,2,2289,4578,6%,15.0% VAT,15%,687,5265
7737,BM9C6P2,JULABO FP51-SL Ultra-low refrigerated circulator,201635,06-Feb-17,400027,24-Apr-2017,4,2289,9156,11%,15.0% VAT,15%,1373,10529
7737,BM9C6P3,Thermal H10 bath fluid 10 liters (-40...+170 Deg C),201635,06-Feb-17,400085,16-May-2017,1,3362,3362,21%,15.0% VAT,15%,504,3866
7737,BM9C6P3,"Shut-off valve for loop circuit (-30...+200 °C), M16x1",201635,06-Feb-17,400027,24-Apr-2017,2,3362,6724,26%,15.0% VAT,15%,1009,7733
7737,BM9C6P4,"External Pt100 sensor 600 x 6 mm dia., stainless steel/PTFE coated, -75...+250 °C, 3 m cable",201635,06-Feb-17,400085,16-May-2017,1,10227,10227,3%,15.0% VAT,15%,1534,11761
7737,BM9C6P4,Gasket Shellac Compound 60 Ml (1 Box=15 Bottles),201635,06-Feb-17,400027,24-Apr-2017,2,10227,20454,8%,15.0% VAT,15%,3068,23522
7737,BM9C6P5,MOSIL BRB-100 Grease,201635,06-Feb-17,400027,24-Apr-2017,10,74,740,8%,15.0% VAT,15%,111,851
7737,BM9C6P5,"20"" 0.2 Micron DOE PP Pleated Cartridge",201635,06-Feb-17,400085,16-May-2017,5,74,370,4%,15.0% VAT,15%,56,426
7737,BM9C6P6,"3""x4"" White Borad Non Magnetic",201635,06-Feb-17,400085,16-May-2017,2,966,1932,3%,15.0% VAT,15%,290,2222
7737,BM9C6P6,"White Borad Stands 4""",201635,06-Feb-17,400027,24-Apr-2017,4,966,3864,8%,15.0% VAT,15%,580,4444
7737,BM9C6P7,"Socket 1/2"" x 10 12-Point",201635,06-Feb-17,400027,24-Apr-2017,10,568,5680,16%,15.0% VAT,15%,852,6532
7737,BM9C6P7,"Canon IXUS-285 - 20 MP, 12x optical zoom",201635,06-Feb-17,400085,16-May-2017,5,568,2840,12%,15.0% VAT,15%,426,3266
7737,BM9C6P8,"Reducer 1"" MBSPT x 1/2"" FBSPT. Material- Brass.",201635,06-Feb-17,400085,16-May-2017,10,179,1790,10%,15.0% VAT,15%,269,2059
7737,BM9C6P8,"Female Pipe Tee 1""FBSP.Material- Brass",201635,06-Feb-17,400027,24-Apr-2017,20,179,3580,14%,15.0% VAT,15%,537,4117
7737,BM9C6P9,"Conversion Adapter 1""FNPT x 1""MBSPT. Material-Brass",201635,06-Feb-17,400085,16-May-2017,10,64,640,21%,15.0% VAT,15%,96,736
7737,BM9C6P9,"Hose Connector 1""MBSP x 1"" Tube Barb end. Material- Brass",201635,06-Feb-17,400027,24-Apr-2017,20,64,1280,25%,15.0% VAT,15%,192,1472
7737,BM9C6Q1,"Reducing Bushing 1""MNPT x 1/2""FNPT. Material- Brass",201635,06-Feb-17,400085,16-May-2017,2,219,438,32%,15.0% VAT,15%,66,504
7737,BM9C6Q1,"Reducing Bushing 1-1/4""MBSPT x 1""FBSPT. Material- Brass",201635,06-Feb-17,400027,24-Apr-2017,4,219,876,36%,15.0% VAT,15%,131,1007
7737,BM9C6Q2,"Hose Connector 1/4""MBSP x 1/8"" Tube Barb end. Material- Brass",201635,06-Feb-17,400085,16-May-2017,2,360,720,13%,15.0% VAT,15%,108,828
7737,BM9C6Q2,"Reducing Bushing 2""MNPT x 1""FNPT. Material- Brass",201635,06-Feb-17,400027,24-Apr-2017,4,360,1440,18%,15.0% VAT,15%,216,1656
7737,BM9C6Q3,"Hex Reducing Coupling 1/2""FBSP x 3/8""FBSP. Material- Brass",201635,06-Feb-17,400085,16-May-2017,1,6844,6844,-4%,15.0% VAT,15%,1027,7871
7737,BM9C6Q3,"Conversion Adapter 1/2""FBSPT x 1/2""MNPT. Material- Brass",201635,06-Feb-17,400027,24-Apr-2017,2,6844,13688,0%,15.0% VAT,15%,2053,15741
7737,BM9C6V8,"Hex Reducing Coupling 1/2""FBSP x 1/4"" FBSP. Material- Brass",201635,06-Feb-17,400085,16-May-2017,1,3223,3223,2%,15.0% VAT,15%,483,3706
7737,BM9C6V8,"Reducer 1/4"" MBSP x 1/2"" FBSP. Material- Brass",201635,06-Feb-17,400027,24-Apr-2017,2,3223,6446,6%,15.0% VAT,15%,967,7413
7084,BM9C8T8,"Conversion Adapter 1/4"" FBSP x 1/4"" FBSP. Material- Brass",201182,07-Feb-17,201177,23-Mar-2017,1,"9,91,918.37","9,91,918.37",26%,13.5% VAT,14%,"1,38,869","11,30,787"
7084,BM9C8T9,"Male plug 1"" BSP. Material- Brass",201182,07-Feb-17,201177,23-Mar-2017,2,62959.21,"1,25,918.42",25%,13.5% VAT,14%,17629,"1,43,547"
7084,BM9C8U1,"Male plug 1/2"" BSP. Material- Brass",201182,07-Feb-17,201177,23-Mar-2017,1,18360.41,18360.41,25%,13.5% VAT,14%,2570,20931
7084,BM9C8U2,"Female Pipe Tee 2""FBSPT. Material- Brass",201182,07-Feb-17,201177,23-Mar-2017,1,44112.52,44112.52,26%,13.5% VAT,14%,6176,50288
7889,BM9A1K1,"Reducer 2""FBSPT x 1"" FBSPT. Material- Brass",201176,07-Feb-17,200915,10-Feb-2017,5,610.98,3054.9,3%,5.0% VAT,5%,153,3208
7889,BM1B1Z0,"2"" Ball valve with FBSP ends. Material- Brass",201176,07-Feb-17,200915,10-Feb-2017,6,588.38,3530.28,14%,17.5% VAT,18%,635,4166
7825,BM9D5V5,"2"" Gate valve with FBSP ends. Material- GM",201179,08-Feb-17,201077,9-Mar-2017,2,3369.57,6739.14,11%,13.5% VAT,14%,943,7683
7540,BM9D3D5,MD504 molecular distilled oil,201184,09-Feb-17,200941,16-Feb-2017,2,1726.32,3452.64,51%,6.0% VAT,6%,207,3660
7540,BM9D3D6,Ear Plug 1270,201184,09-Feb-17,200941,16-Feb-2017,1,1947.37,1947.37,54%,6.0% VAT,6%,117,2064
7445,BM9D3B1,Goggal Side Cover,201192,10-Feb-17,201108,15-Mar-2017,5,1894.33,9471.65,60%,2.0% VAT,2%,189,9661
7702,BM9D5C8,Safety Goggle Over,201190,10-Feb-17,200996,25-Feb-2017,1,10940.88,10940.88,-12%,13.5% VAT,14%,1532,12473
7798,BM9D5S3,"Diaphragm Pressure Reducing Valve : Size 20mm, with
compensated seat and without unions.Pressure adjusting knob and external
graduated scale for easy reading of set
pressure. Body & Cap : Brass CW617N.Cartridge : Stainless steel filter, Max.inlet pressure : 25 bars., Adjustable downstream pressure : 1.5 and 6 bars.,
Max. operating temperature : 30Ã‚Â°C., Can be used for water, air and neutral gases.
Noise < 20 dB - Class 1 in Germany.",201187,10-Feb-17,201005,27-Feb-2017,10,230.56,2305.6,18%,13.5% VAT,14%,323,2628
7798,BM9D5S4,"Diaphragm Pressure Reducing Valve : Size 20mm, with
compensated seat and without unions.Pressure adjusting knob and external
graduated scale for easy reading of set
pressure. Body & Cap : Brass CW617N.Cartridge : Stainless steel filter, Max.inlet pressure : 25 bars., Adjustable downstream pressure : 1.5 and 6 bars.,
Max. operating temperature : 30Ã‚Â°C., Can be used for water, air and neutral gases.
Noise < 20 dB - Class 1 in Germany.",201187,10-Feb-17,201005,27-Feb-2017,2,489.44,978.88,18%,13.5% VAT,14%,137,1116
7798,BM9D5S5,"Nikon CoolPix S7000 - 16 MP, 20x optical zoom",201187,10-Feb-17,201005,27-Feb-2017,4,289.17,1156.68,17%,13.5% VAT,14%,162,1319
7798,BM9D5S6,Howards EKO Soft Closer Automatic Sensor Dustbin Garbage Trash Can 35L,201187,10-Feb-17,201005,27-Feb-2017,11,74.85,823.35,20%,13.5% VAT,14%,115,939
7798,BM9D5S7,Led TV 102 ( 40 ) Full HD With 1 + 2 Year Extended Warranty,201187,10-Feb-17,201005,27-Feb-2017,12,227.31,2727.72,16%,13.5% VAT,14%,382,3110
7798,BM9D5S8,127 cm (50 inches) Full HD LED TV (Black),201187,10-Feb-17,201005,27-Feb-2017,2,289.44,578.88,24%,13.5% VAT,14%,81,660
7798,BM9D5S9,COUPLING CAMLOCK F-1/2” EXT. THREAD,201187,10-Feb-17,201005,27-Feb-2017,2,44.44,88.88,-181%,13.5% VAT,14%,12,101
7798,BM9D5T1,"WEIR BDK Make Std. CS Swing Type Check Valve Flg. 150#. Body: WCB, Trim: SS410, Ends: FL 150#. WBDK / SCV - WCB / SS410 / FL / 150# / SWING,(Size-50mm)",201187,10-Feb-17,201005,27-Feb-2017,4,866.94,3467.76,13%,13.5% VAT,14%,485,3953
7798,BM9D5T2,Male Connector,201187,10-Feb-17,201005,27-Feb-2017,2,106.11,212.22,48%,13.5% VAT,14%,30,242
7798,BM9D5T3,Tube Holder 12,201187,10-Feb-17,201005,27-Feb-2017,12,107.5,1290,16%,13.5% VAT,14%,181,1471
7798,BM9D5T4,Ball Valve 1”,201187,10-Feb-17,201005,27-Feb-2017,4,89.16,356.64,33%,13.5% VAT,14%,50,407
7798,BM9D5T5,Flow control valve (Straight) Dia 8,201187,10-Feb-17,201005,27-Feb-2017,2,89.44,178.88,55%,13.5% VAT,14%,25,204
7798,BM9D5T6,Marine life jackets,201187,10-Feb-17,201005,27-Feb-2017,2,44.44,88.88,55%,13.5% VAT,14%,12,101
7798,BM9D5T7,Service Charges for Break fix Bank Of Baroda Workstation,201187,10-Feb-17,201005,27-Feb-2017,3,200,600,30%,13.5% VAT,14%,84,684
7798,BM9D5T8,Service Charges for Break fix HDFC Workstation,201187,10-Feb-17,201005,27-Feb-2017,2,89.44,178.88,55%,13.5% VAT,14%,25,204
7798,BM9D5T9,Service Charges for Break fix HSBC Workstation,201187,10-Feb-17,201005,27-Feb-2017,1,1111.11,1111.11,37%,13.5% VAT,14%,156,1267
7798,BM9D5U1,Service Charges for Break fix Standard Chartered Workstation,201187,10-Feb-17,201005,27-Feb-2017,3,277.78,833.34,46%,13.5% VAT,14%,117,950
7798,BM9D5U2,Service Charges for Break fix State Bank Of India Workstation,201187,10-Feb-17,201005,27-Feb-2017,1,1277.78,1277.78,26%,13.5% VAT,14%,179,1457
7798,BM9D5U3,Service Charges for Break fix State Bank Of India Associates Workstation,201187,10-Feb-17,201005,27-Feb-2017,1,2277.78,2277.78,23%,13.5% VAT,14%,319,2597
7828,BM9D5V7,Service Charges for Break fix Union Bank Of India Workstation,201283-1,10-Feb-17,201088,11-Mar-2017,5,791.46,4513.3,39%,13.1% VAT,13%,587,5100
7939,BM0K9A3,Service Charges for Break fix Bank Of India Workstation,201186,10-Feb-17,200928,11-Feb-2017,200,44.8,8960,6%,15.0% VAT,15%,1344,10304
7939,BM0K8T8,Service Charges for Break fix Canara Bank Workstation,201186,10-Feb-17,201038,4-Mar-2017,50,10,500,8%,15.0% VAT,15%,75,575
7939,BM0K8J5,Warehousing Charges,201186,10-Feb-17,200928,11-Feb-2017,10,54.2,542,28%,15.0% VAT,15%,81,623
7623,BM9D4S5,OLYMPUs Digital Ultrasonic Thickness Gage with Waveform Verification and Internal Data Logge,201189,10-Feb-17,200957,20-Feb-2017,1,3700,3700,-73%,,0%,-,3700
7623,BM9D4S5,"OLYMPUS Delay Line Transducer, Element Dia 0.25\"", 30 MHz, Right Microdot Connector Include",201189,10-Feb-17,300051,21-Apr-2017,1,3700,3700,-73%,,0%,-,3700
7453,BM9A5Y9,OLYMPUS Optional High Resolution Software - 38DLP-HR,201196,12-Feb-17,200983,23-Feb-2017,5,9637,48185,2%,13.5% VAT,14%,6746,54931
7564,BM9D3L9,Jost Stacker Rev/For coil SW822L/24VDC,201167-1,12-Feb-17,200991,24-Feb-2017,1,21999,21999,2%,12.5% VAT,13%,2860,24859
7564,BM9D3M1,Electronic Continuity tester battery type,201167-1,12-Feb-17,200991,24-Feb-2017,1,32500,32500,-1%,12.5% VAT,13%,4225,36725
7732,BM9D5M7,Plastic Bag size3.45X5.45 inches With String,201180,12-Feb-17,200942,16-Feb-2017,6,700,4200,30%,13.5% VAT,14%,588,4788
7809,BM9D5R4,Plastic Bottle,201203,12-Feb-17,201032,2-Mar-2017,1,12983.17,12983.17,-4%,13.5% VAT,14%,1818,14801
7860,BM9D5Y2,PAINT MARKER ARTLINE,201195,12-Feb-17,201052,6-Mar-2017,2,119.48,238.96,20%,13.5% VAT,14%,33,272
7860,BM9D5Y3,BALL PEN*BALL PEN*S.S.*PKT= 20PCS,201195,12-Feb-17,201052,6-Mar-2017,2,110.77,221.54,20%,13.5% VAT,14%,31,253
7860,BM9D5Y4,W.B. MARKER PEN*ARTLINE,201195,12-Feb-17,201052,6-Mar-2017,5,1120.11,5600.55,20%,13.5% VAT,14%,784,6385
7860,BM9D5Y5,CUTTER REGULAR,201195,12-Feb-17,201052,6-Mar-2017,2,434.35,868.7,20%,13.5% VAT,14%,122,990
7941,BM1B2S2,CUTTER BIG,201345,12-Feb-17,201122,17-Mar-2017,50,1266.32,63316,30%,13.5% VAT,14%,8864,72180
8201,BM9D3Y1,HIGLIGHTER F/C,201327,12-Feb-17,201031,2-Mar-2017,4,3337.45,13349.8,93%,15.0% VAT,15%,2002,15352
8201,BM9D3Y2,Loctite 577 (50 ml),201327,12-Feb-17,201031,2-Mar-2017,4,3337.45,13349.8,93%,15.0% VAT,15%,2002,15352
8201,BM9D3Y3,Leak detector spray (1 can=300ml),201327,12-Feb-17,201031,2-Mar-2017,3,3337.45,10012.35,93%,15.0% VAT,15%,1502,11514
8201,BM9D3Y4,Gear pump – OP – 3011,201327,12-Feb-17,201031,2-Mar-2017,9,3337.45,30037.05,93%,15.0% VAT,15%,4506,34543
8201,BM9D3Y5,Coupling SS small,201327,12-Feb-17,201031,2-Mar-2017,10,3337.45,33374.5,93%,15.0% VAT,15%,5006,38381
8201,BM9D3Y6,Coupling SS Medium,201327,12-Feb-17,201031,2-Mar-2017,11,3337.45,36711.95,93%,15.0% VAT,15%,5507,42219
8201,BM9D3Y7,Coupling SS Big,201327,12-Feb-17,201031,2-Mar-2017,5,3337.45,16687.25,93%,15.0% VAT,15%,2503,19190
8201,BM9D3Y8,2600 mAh 3.7V 18650 Rechargeable Lithium Battery,201327,12-Feb-17,201031,2-Mar-2017,2,3337.45,6674.9,93%,15.0% VAT,15%,1001,7676
8201,BM9D3Y9,Single Battery Charger for 18650/16340/14500/17670 Batteries,201327,12-Feb-17,201031,2-Mar-2017,4,3337.45,13349.8,93%,15.0% VAT,15%,2002,15352
8201,BM9D3Z1,PER. MARKER PEN*F.C.,201327,12-Feb-17,201031,2-Mar-2017,1,35000,35000,93%,15.0% VAT,15%,5250,40250
8200,BM9D9J1,PAINT MARKER ARTLINE,201339,12-Feb-17,300129,9-May-2017,1,"3,50,209.00","3,50,209.00",8%,13.5% VAT,14%,49029,"3,99,238"
8200,BM9D9J2,BALL PEN*BALL PEN*S.S.*PKT= 20PCS,201339,12-Feb-17,300129,9-May-2017,1,90642,90642,8%,13.5% VAT,14%,12690,"1,03,332"
8200,BM9D9J3,Chalk BoxPKT,201339,12-Feb-17,300129,9-May-2017,1,6180,6180,8%,13.5% VAT,14%,865,7045
8200,BM9D9J4,W.B. MARKER PEN*ARTLINE,201339,12-Feb-17,300129,9-May-2017,1,36051,36051,8%,13.5% VAT,14%,5047,41098
7535,BM9D3R4,CUTTER REGULAR,201194,13-Feb-17,200989,24-Feb-2017,1,9352.4,9352.4,17%,2.0% VAT,2%,187,9539
7691,BM9D5B7,CUTTER BIG,201200,13-Feb-17,200944,17-Feb-2017,5,225,1125,13%,5.0% VAT,5%,56,1181
7909,BM9D6F4,"
GREEN THREAD BALL


",201199,13-Feb-17,201004,27-Feb-2017,4000,2.8,11200,13%,5.0% VAT,5%,560,11760
7976,BM9B9P1,SKETCH PEN SET LUXOR,201198,13-Feb-17,200938,15-Feb-2017,40,40,1600,18%,5.0% VAT,5%,80,1680
7982,BM9A9T5,HIGLIGHTER F/C,201231,13-Feb-17,200956,20-Feb-2017,10,52.78,527.8,8%,5.0% VAT,5%,26,554
7982,BM9A9T4,32A 5Pin Plug,201231,13-Feb-17,200956,20-Feb-2017,100,2.33,233,-1710%,5.0% VAT,5%,12,245
7982,BM9A9V2,32A 5Pin Socket,201231,13-Feb-17,200956,20-Feb-2017,5,30.37,151.85,30%,5.0% VAT,5%,8,159
7982,BM9A9X3,"Cirlip EXTERNAL,3.7 X 0.4 THK / 4.7X 0.6 THK STD",201231,13-Feb-17,200956,20-Feb-2017,20,10,200,33%,5.0% VAT,5%,10,210
7982,BM9C1C4,"1/4"" PTFE lined single braided St Stl hose, 1/4"" BSP 60 Deg cone Swivel Female, Length - 1.5 M.",201231,13-Feb-17,200956,20-Feb-2017,5,16,80,24%,5.0% VAT,5%,4,84
7982,BM9C1C8,push in fitting QS-Gx-8,201231,13-Feb-17,200956,20-Feb-2017,8,18,144,13%,5.0% VAT,5%,7,151
7729,BM9D5X3,A/4 Paper J.K Copier ( Red Packing ),201220,14-Feb-17,200980,22-Feb-2017,2,554.82,1109.64,17%,13.5% VAT,14%,155,1265
7729,BM9D5X4,045 Reynolds Pen (Blue),201220,14-Feb-17,200995,24-Feb-2017,12,1009.41,12112.92,12%,13.5% VAT,14%,1696,13809
7735,BM9D5P5,L Folder,201206,14-Feb-17,201056,7-Mar-2017,3,4063.41,12190.23,9%,13.5% VAT,14%,1707,13897
7978,BM9D6U1,Spring File A4,201225,14-Feb-17,200966,16-Feb-2017,2,1032.61,2065.22,8%,13.5% VAT,14%,289,2354
7978,BM9D6U2,Spiral Pad 1x6,201225,14-Feb-17,200966,16-Feb-2017,2,1250,2500,8%,13.5% VAT,14%,350,2850
7978,BM9D6U3,Sketch Pen,201225,14-Feb-17,200966,16-Feb-2017,2,1358,2716,8%,13.5% VAT,14%,380,3096
7979,BM9D6V5,OHP marker,201205,14-Feb-17,200934,14-Feb-2017,2,250,600,40%,13.5% VAT,14%,84,684
7979,BM9D6V6,Universal Speedex Pen,201205,14-Feb-17,200934,14-Feb-2017,1,250,300,60%,13.5% VAT,14%,42,342
7990,BM9A9U6,KANGARO Stapler HD 45,201208,14-Feb-17,200954,18-Feb-2017,20,19.44,388.8,16%,5.0% VAT,5%,19,408
7990,BM9A9T5,KANGARO Punch DP 280,201208,14-Feb-17,200954,18-Feb-2017,10,52.78,527.8,8%,5.0% VAT,5%,26,554
7990,BM9A9T4,"Cello Tape 1""",201208,14-Feb-17,200954,18-Feb-2017,20,2.33,46.6,3%,5.0% VAT,5%,2,49
7990,BM9A9T9,"Cellow Tape - 2""",201208,14-Feb-17,200954,18-Feb-2017,10,15,150,19%,,0%,-,150
7990,BM9A9V2,"2"" Brown Tape",201208,14-Feb-17,200954,18-Feb-2017,10,30.37,303.7,30%,5.0% VAT,5%,15,319
7990,BM9A9X3,"1"" Double side tape",201208,14-Feb-17,200954,18-Feb-2017,10,10,100,33%,5.0% VAT,5%,5,105
7990,BM9C1C4,Fevi Kwick small,201208,14-Feb-17,200954,18-Feb-2017,10,16,160,24%,5.0% VAT,5%,8,168
7990,BM9A9Q4,Note Book 5 Subject 25mm x1.76mm Ã¢â‚¬â€œ SRS Ã¢â‚¬â€œ 300 Pages,201208,14-Feb-17,200954,18-Feb-2017,15,23.2,348,27%,5.0% VAT,5%,17,365
7990,BM9C1C5,Long note Book 200pgs,201208,14-Feb-17,200954,18-Feb-2017,1,30,30,20%,5.0% VAT,5%,2,32
7990,BM9C1C8,9V Battery,201208,14-Feb-17,200954,18-Feb-2017,2,18,36,11%,5.0% VAT,5%,2,38
7993,BM9D6Z8,EVEREADY AAA Big Cell,201209,14-Feb-17,201018,28-Feb-2017,108,342,36936,-7%,13.5% VAT,14%,5171,42107
7993,BM9D6Z9,"Scissor, Medium Size",201209,14-Feb-17,201018,28-Feb-2017,108,349.2,37713.6,-7%,13.5% VAT,14%,5280,42994
8029,BM9D7N2,Flip chart KG card Board (White colour),201226,14-Feb-17,201033,17-Feb-2017,310,3.5,1085,36%,6.0% VAT,6%,65,1150
7729,BM9C8W1,Magnets - 30mm,201220,14-Feb-17,300006,5-Apr-2017,1,1476,1476,14%,6.2% VAT,6%,89,1565
7729,BM9D5X5,Calculator Regular Ã¢â‚¬â€œ Casio,201220,14-Feb-17,300019,11-Apr-2017,10,162.5,1625,12%,13.5% VAT,14%,228,1853
7818,BM0O3Y7,Garbage cover Small (Black),202053,14-Feb-17,300345,30-Jun-2017,100,175.03,17503,-2%,13.5% CST,14%,2450,19953
7818,BM0O4E3,Garbage Bag 30x40,202053,14-Feb-17,300345,30-Jun-2017,200,5.14,1028,1%,13.5% CST,14%,144,1172
7818,BM0O4F2,"6"" Patti Blade",202053,14-Feb-17,300345,30-Jun-2017,50,4.77,238.5,-30%,13.5% CST,14%,33,272
7818,BM0O4F4,Glass cloth,202053,14-Feb-17,300345,30-Jun-2017,30,34.48,1034.4,1%,13.5% CST,14%,145,1179
7818,BM0O4G2,Yellow cloth,202053,14-Feb-17,300345,30-Jun-2017,100,19.62,1962,1%,13.5% CST,14%,275,2237
7818,BM0O4G4,Check cloth small,202053,14-Feb-17,300345,30-Jun-2017,10,19.36,193.6,1%,13.5% CST,14%,27,221
7818,BM0O4G8,Mop Cloth big,202053,14-Feb-17,300345,30-Jun-2017,10,15.38,153.8,1%,13.5% CST,14%,22,175
7818,BM0O4H1,Mask - Mouth Cloth,202053,14-Feb-17,300345,30-Jun-2017,200,2.55,510,9%,13.5% CST,14%,71,581
7818,BM0O4H8,Mop Refill Good quality,202053,14-Feb-17,300345,30-Jun-2017,5,84.86,424.3,2%,13.5% CST,14%,59,484
7818,BM0O4H9,GALA Gala Water Squeezer,202053,14-Feb-17,300345,30-Jun-2017,20,79.56,1591.2,1%,13.5% CST,14%,223,1814
7818,BM0O4J6,Cowab stick,202053,14-Feb-17,300345,30-Jun-2017,20,9.02,180.4,1%,13.5% CST,14%,25,206
7818,BM0O4J8,Room Spray 250ml,202053,14-Feb-17,300345,30-Jun-2017,20,15.38,307.6,11%,13.5% CST,14%,43,351
7818,BM0O4J9,GALA W/c brush,202053,14-Feb-17,300345,30-Jun-2017,50,16.12,806,1%,13.5% CST,14%,113,919
7818,BM0O4K1,555 brooms,202053,14-Feb-17,300345,30-Jun-2017,10,16.44,164.4,1%,13.5% CST,14%,23,187
7818,BM0O4K2,Wet mop set,202053,14-Feb-17,300345,30-Jun-2017,20,5.09,101.8,1%,13.5% CST,14%,14,116
7818,BM0O4K4,Hit Spray Ã¢â‚¬â€œ 120ml Hit EA,202053,14-Feb-17,300345,30-Jun-2017,30,148.51,4455.3,1%,13.5% CST,14%,624,5079
7818,BM0O4K5,Urinal Cake 60 Gms,202053,14-Feb-17,300345,30-Jun-2017,20,37.13,742.6,1%,13.5% CST,14%,104,847
7818,BM0O4L0,Hand Wash Liquid 5 Ltr,202053,14-Feb-17,300345,30-Jun-2017,10,222.77,2227.7,83%,13.5% CST,14%,312,2540
7818,BM0O4L6,Scratch Brite,202053,14-Feb-17,300345,30-Jun-2017,20,11.16,223.2,1%,13.5% CST,14%,31,254
7818,BM0O4M1,Spray gun,202053,14-Feb-17,300345,30-Jun-2017,20,40.31,806.2,1%,13.5% CST,14%,113,919
7818,BM0O4M7,Sponge Magic Brand,202053,14-Feb-17,300345,30-Jun-2017,100,5.41,541,1%,13.5% CST,14%,76,617
7818,BM0O4N3,Water Bottle,202053,14-Feb-17,300345,30-Jun-2017,100,8.49,849,1%,13.5% CST,14%,119,968
7818,BM0O4N4,Multifold tissues -21cmx23cm 40gsm with fsc certification 100% Virgin Fibre,202053,14-Feb-17,300345,30-Jun-2017,10,222.77,2227.7,1%,13.5% CST,14%,312,2540
7818,BM0O4O5,"2 Ply Toilet Tissue Rolls, 350 Pulls with fsc certification 100% Virgin Fibre",202053,14-Feb-17,300345,30-Jun-2017,30,29.7,891,-62%,13.5% CST,14%,125,1016
7818,BM0O4O7,Kitchen Roll 210 g x 23cm length with fsc certification 100% Virgin Fibre,202053,14-Feb-17,300345,30-Jun-2017,50,68.95,3447.5,1%,13.5% CST,14%,483,3930
7818,BM0O4Q1,Button Files,202053,14-Feb-17,300345,30-Jun-2017,1,6.47,6.47,7%,13.5% CST,14%,1,7
