legacy_id,payment_id,order_legacy_id,payment_method,amount_received,amount_left,payment_due_date,payment_received_date,entry_date,comments,invoice_legacy_id,remote_reference,followup_date,payment_currency,tally_remote_uid,currency_rate
7365,0,7250,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6498,New,1969-12-31,NULL,NULL,1.0000
7366,0,7251,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6499,New,1969-12-31,NULL,NULL,1.0000
7367,0,7252,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6500,New,1969-12-31,NULL,NULL,1.0000
7368,0,7253,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6501,New,1969-12-31,NULL,NULL,1.0000
7369,0,7254,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6502,New,1969-12-31,NULL,NULL,1.0000
7370,0,7255,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6503,New,1969-12-31,NULL,NULL,1.0000
7371,0,7256,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6504,New,1969-12-31,NULL,NULL,1.0000
7372,0,7257,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6505,New,1969-12-31,NULL,NULL,1.0000
7373,0,7258,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6506,New,1969-12-31,NULL,NULL,1.0000
7374,0,7259,Cheque,0.00,0.00,NULL,2018-02-09,2018-02-09,NULL,6507,New,1969-12-31,NULL,NULL,1.0000
7375,2002821,6491,checkmo,48809.00,3658297.25,NULL,2018-02-15,2018-02-15,NULL,6125,527510,NULL,0,1115,1.0000
7376,2001862,5536,checkmo,378679.64,0.00,NULL,2018-02-15,2018-02-15,NULL,5889,014914,NULL,0,1114,1.0000
7377,2000099,3781,banktransfer,31120.58,0.00,NULL,2018-02-14,2018-02-15,NULL,3149,PUNBH18045367107,NULL,0,1008,1.0000
7378,201804,3650,banktransfer,34565.42,45101.98,NULL,2018-02-14,2018-02-15,NULL,3150,PUNBH18045367107,NULL,0,1008,1.0000
7379,2002549,6221,checkmo,30688.00,0.43,NULL,2018-02-14,2018-02-15,NULL,5742,009832,NULL,0,1112,1.0000
7380,2000894,4572,checkmo,17491.75,0.00,NULL,2018-02-13,2018-02-15,NULL,4320,000416,NULL,0,1111,1.0000
7381,2002705,6375,banktransfer,933374.10,0.00,NULL,2018-02-13,2018-02-15,NULL,5637,SBIN718043711974,NULL,0,1110,1.0000
7382,0,7149,Cheque,0.00,0.00,NULL,2018-02-05,2018-02-05,NULL,6382,New,1969-12-31,NULL,NULL,1.0000
7383,200232,1784,,7242.94,0.00,NULL,2017-07-03,2018-02-16,NULL,1411,31,NULL,0,,1.0000
7384,200293,1844,checkmo,5322.26,0.00,NULL,2017-07-03,2018-02-16,NULL,1413,31,NULL,0,NULL,1.0000
7385,200461,2047,checkmo,8665.95,0.00,NULL,2017-07-03,2018-02-16,NULL,1614,31,NULL,0,NULL,1.0000
7386,200845,2396,,29293.66,0.00,NULL,2017-07-03,2018-02-16,NULL,1894,31,NULL,0,,1.0000
7387,200844,2395,checkmo,46289.84,0.00,NULL,2017-07-03,2018-02-16,NULL,1893,31,NULL,0,NULL,1.0000
7388,201230,2792,checkmo,3349.81,993990.19,NULL,2017-07-03,2018-02-16,NULL,2290,31,NULL,0,NULL,1.0000
7389,201230,2792,checkmo,167046.00,826944.19,NULL,2016-06-17,2018-02-16,NULL,2290,31,NULL,0,NULL,1.0000
7390,201230,2792,checkmo,27377.00,799567.19,NULL,2016-08-26,2018-02-16,NULL,2290,31,NULL,0,NULL,1.0000
7391,201230,2792,checkmo,799567.19,0.00,NULL,2017-06-13,2018-02-16,NULL,2290,31,NULL,0,NULL,1.0000
7392,2000139,3821,checkmo,109433.42,0.00,NULL,2017-06-13,2018-02-16,NULL,3307,31,NULL,0,NULL,1.0000
7393,201261,2823,checkmo,1460279.65,0.00,NULL,2017-06-13,2018-02-16,NULL,2328,31,NULL,0,NULL,1.0000
7394,2000663,4342,banktransfer,100656.36,0.00,NULL,2018-02-16,2018-02-16,NULL,5615,124,NULL,0,1121,1.0000
7395,2001994,5667,banktransfer,23233.04,0.00,NULL,2018-02-15,2018-02-16,NULL,5520,150,NULL,0,1119,1.0000
7396,2002216,5889,banktransfer,12021.25,0.00,NULL,2018-02-15,2018-02-16,NULL,5522,150,NULL,0,1119,1.0000
7397,2002595,6267,banktransfer,9825.51,0.00,NULL,2018-02-15,2018-02-16,NULL,5529,150,NULL,0,1118,1.0000
7398,2001795,5471,banktransfer,4437.46,0.00,NULL,2018-02-15,2018-02-16,NULL,4832,150,NULL,0,1117,1.0000
7399,2002009,5682,banktransfer,7296.00,0.00,NULL,2018-02-15,2018-02-16,NULL,5581,150,NULL,0,1117,1.0000
7400,2000574,4253,banktransfer,3753.10,0.01,NULL,2018-02-09,2018-02-16,NULL,5344,150,NULL,0,1098,1.0000
7401,2001123,4800,banktransfer,113863.00,0.02,NULL,2018-02-09,2018-02-16,NULL,5428,150,NULL,0,1098,1.0000
7402,2002534,6207,banktransfer,2843.80,0.00,NULL,2018-02-09,2018-02-16,NULL,5491,SIN05451Q0150539,NULL,0,1098,1.0000
7403,2001880,5554,banktransfer,1770.00,0.00,NULL,2018-02-07,2018-02-16,NULL,5169,20180207157403,NULL,0,1080,1.0000
7404,2002034,5707,banktransfer,7105.96,0.00,NULL,2018-02-07,2018-02-16,NULL,5010,20180207157401,NULL,0,1081,1.0000
7405,2003293,6962,banktransfer,10994.83,0.00,NULL,2018-02-08,2018-02-16,NULL,6520,"R004180390000105 ",NULL,0,1087,1.0000
7406,2002520,6193,checkmo,7207.90,0.01,NULL,2018-02-09,2018-02-16,NULL,5910,SIN07520Q0101415,NULL,0,1095,1.0000
7407,2002484,6157,checkmo,5264.90,0.00,NULL,2018-02-09,2018-02-16,NULL,5521,216587,NULL,0,1096,1.0000
7408,2001774,5450,banktransfer,15196.08,0.00,NULL,2018-02-09,2018-02-16,NULL,5492,150,NULL,0,1097,1.0000
7409,2002121,5794,banktransfer,64026.80,0.00,NULL,2018-02-09,2018-02-16,NULL,5052,134,NULL,0,1099,1.0000
7410,2002000,5673,banktransfer,9440.00,0.00,NULL,2018-02-09,2018-02-16,NULL,5006,134,NULL,0,1099,1.0000
7411,2002019,5692,banktransfer,979.40,0.00,NULL,2018-02-09,2018-02-16,NULL,5066,134,NULL,0,1099,1.0000
7412,2002044,5717,banktransfer,13599.74,0.00,NULL,2018-02-09,2018-02-16,NULL,5022,134,NULL,0,1099,1.0000
7413,2002044,5717,banktransfer,1795.50,0.00,NULL,2018-02-09,2018-02-16,NULL,4981,134,NULL,0,1099,1.0000
7414,2002044,5717,banktransfer,3591.00,0.00,NULL,2018-02-09,2018-02-16,NULL,4979,134,NULL,0,1099,1.0000
7415,2001793,5469,banktransfer,8024.00,0.00,NULL,2018-02-09,2018-02-16,NULL,4978,134,NULL,0,1099,1.0000
7416,2002002,5675,banktransfer,2832.00,0.00,NULL,2018-02-09,2018-02-16,NULL,5009,134,NULL,0,1099,1.0000
7417,2002019,5692,banktransfer,2833.41,0.00,NULL,2018-02-09,2018-02-16,NULL,4982,134,NULL,0,1099,1.0000
7418,2002019,5692,banktransfer,2533.92,0.00,NULL,2018-02-09,2018-02-16,NULL,5024,134,NULL,0,1099,1.0000
7419,2002044,5717,banktransfer,5281.68,0.00,NULL,2018-02-09,2018-02-16,NULL,5033,134,NULL,0,1099,1.0000
7420,2002001,5674,banktransfer,19000.00,0.00,NULL,2018-02-09,2018-02-16,NULL,5000,134,NULL,0,1099,1.0000
7421,2001342,5019,checkmo,2116.00,0.13,NULL,2018-02-06,2018-02-17,NULL,4704,881625,NULL,0,181,1.0000
7422,2003301,6970,,19531.11,0.49,NULL,2018-02-09,2018-02-17,NULL,6289,135,NULL,0,182,1.0000
7423,2003301,6970,bankcharges,394.41,0.00,NULL,2018-02-09,2018-02-17,NULL,6289,135,NULL,0,183,1.0000
7424,2003277,6946,banktransfer,9235.03,281.10,NULL,2018-02-09,2018-02-17,NULL,6184,135,NULL,0,182,1.0000
7425,2003277,6946,bankcharges,281.10,0.00,NULL,2018-02-09,2018-02-17,NULL,6184,135,NULL,0,182,1.0000
7426,2001819,5495,banktransfer,24319.40,128.60,NULL,2018-02-09,2018-02-17,NULL,5687,135,NULL,0,184,1.0000
7427,2001819,5495,bankcharges,128.60,0.00,NULL,2018-02-09,2018-02-17,NULL,5687,135,NULL,0,184,1.0000
7428,2000525,4206,checkmo,3304.00,0.00,NULL,2018-02-09,2018-02-17,NULL,4763,124,NULL,0,185,1.0000
7429,201885,3453,banktransfer,64894.81,7557.04,NULL,2018-02-09,2018-02-17,NULL,3091,33,NULL,0,186,1.0000
7430,2002248,5921,checkmo,5731.60,0.00,NULL,2018-02-09,2018-02-17,NULL,5193,231124,NULL,0,1101,1.0000
7431,2003332,7001,checkmo,542.80,0.00,NULL,2018-02-03,2018-02-17,NULL,6470,550764,NULL,0,1061,1.0000
7432,2003332,7001,checkmo,4158.84,0.00,NULL,2018-02-03,2018-02-17,NULL,6481,550764,NULL,0,1061,1.0000
7433,2000731,4410,banktransfer,187880.00,0.00,NULL,2018-02-16,2018-02-20,NULL,3922,N047180476799093,NULL,0,NULL,1.0000
7434,10200018,7411,checkmo,1480.00,0.00,NULL,2018-02-16,2018-02-20,NULL,6526,045699,NULL,0,1126,1.0000
7435,2000465,4146,banktransfer,388636.54,0.00,NULL,2018-02-16,2018-02-20,NULL,4278,157,NULL,0,1127,1.0000
7436,200858,2492,banktransfer,9480.66,0.00,NULL,2018-02-16,2018-02-20,NULL,2015,157,NULL,0,HSBCN18047208225,1.0000
7437,2002743,6413,checkmo,2345.84,0.00,NULL,2018-02-19,2018-02-20,NULL,5898,006019,NULL,0,1131,1.0000
7438,2002970,6640,checkmo,2499.24,0.00,NULL,2018-02-19,2018-02-20,NULL,5909,006019,NULL,0,1131,1.0000
7439,201745,3416,banktransfer,47123.01,0.00,NULL,2018-02-20,2018-02-20,NULL,2887,"NEFT SDC8735212",NULL,0,1136,1.0000
7440,201895,3531,banktransfer,52876.99,8259.38,NULL,2018-02-20,2018-02-20,NULL,3000,SDC8735212,NULL,0,1136,1.0000
7441,2002967,6637,banktransfer,3551.80,221569.44,NULL,2018-02-02,2018-02-21,NULL,5892,NULL,NULL,2,1051,63.3800
7442,200353,1905,banktransfer,1251.92,0.00,NULL,2018-02-01,2018-02-21,NULL,1539,SIN03800Q0310273,NULL,0,NULL,1.0000
7443,2002246,5919,banktransfer,33113.86,0.00,NULL,2018-02-22,2018-02-22,NULL,5616,N053180479860613,NULL,0,1148,1.0000
7444,2002045,5718,banktransfer,4618.93,0.00,NULL,2018-02-22,2018-02-22,NULL,5163,150,NULL,0,1147,1.0000
7445,2001897,5571,banktransfer,253.54,0.00,NULL,2018-02-22,2018-02-22,NULL,5164,150,NULL,0,1147,1.0000
7446,2000651,4330,banktransfer,126329.39,0.00,NULL,2018-02-22,2018-02-22,NULL,5469,150,NULL,0,1147,1.0000
7447,2002573,6245,banktransfer,4082.80,0.00,NULL,2018-02-21,2018-02-22,NULL,5556,N052180479041545,NULL,0,1145,1.0000
7448,2002574,6246,banktransfer,4082.80,0.00,NULL,2018-02-21,2018-02-22,NULL,5557,N052180479041545,NULL,0,1145,1.0000
7449,2002658,6329,banktransfer,2448.68,0.00,NULL,2018-02-21,2018-02-22,NULL,5601,N052180478947025,NULL,0,1144,1.0000
7450,2002716,6386,banktransfer,4899.36,0.00,NULL,2018-02-21,2018-02-22,NULL,5675,N052180478946329,NULL,0,1143,1.0000
7451,2001931,5604,checkmo,154426.60,0.00,NULL,2018-02-21,2018-02-22,NULL,5590,N052180479079070,NULL,0,1141,1.0000
7452,2002459,6132,banktransfer,14052.46,0.00,NULL,2018-02-21,2018-02-22,NULL,5391,134,NULL,0,1140,1.0000
7453,2001350,5027,banktransfer,5262.80,0.00,NULL,2018-02-21,2018-02-22,NULL,5426,134,NULL,0,1140,1.0000
7454,2002272,5945,banktransfer,2520.00,0.00,NULL,2018-02-21,2018-02-22,NULL,5427,134,NULL,0,1140,1.0000
7455,2001358,5035,banktransfer,24136.37,0.00,NULL,2018-02-21,2018-02-22,NULL,5389,134,NULL,0,1140,1.0000
7456,2002273,5946,banktransfer,1758.75,0.00,NULL,2018-02-21,2018-02-22,NULL,5404,134,NULL,0,1140,1.0000
7457,2000270,3952,banktransfer,22620.60,0.00,NULL,2018-02-21,2018-02-22,NULL,5430,134,NULL,0,1140,1.0000
7458,2002459,6132,banktransfer,6796.80,0.00,NULL,2018-02-21,2018-02-22,NULL,5441,134,NULL,0,1140,1.0000
7459,2002483,6156,banktransfer,20443.50,0.00,NULL,2018-02-21,2018-02-22,NULL,5444,134,NULL,0,1140,1.0000
7460,2002518,6191,banktransfer,17454.04,0.00,NULL,2018-02-21,2018-02-22,NULL,5452,134,NULL,0,1140,1.0000
7461,2002118,5791,banktransfer,43660.00,0.00,NULL,2018-02-21,2018-02-22,NULL,5450,134,NULL,0,1140,1.0000
7462,2002142,5815,banktransfer,16981.85,0.00,NULL,2018-02-21,2018-02-22,NULL,5442,134,NULL,0,1140,1.0000
7463,2002272,5945,banktransfer,12390.00,0.00,NULL,2018-02-21,2018-02-22,NULL,5388,134,NULL,0,1140,1.0000
7464,2002270,5943,banktransfer,11392.16,0.00,NULL,2018-02-21,2018-02-22,NULL,5342,134,NULL,0,1140,1.0000
7465,2002271,5944,banktransfer,10671.17,0.00,NULL,2018-02-21,2018-02-22,NULL,5343,134,NULL,0,1140,1.0000
7466,2002175,5848,banktransfer,4753.72,0.00,NULL,2018-02-21,2018-02-22,NULL,5368,134,NULL,0,1140,1.0000
7467,2002105,5778,banktransfer,9345.60,0.00,NULL,2018-02-21,2018-02-22,NULL,5373,134,NULL,0,1140,1.0000
7468,2002044,5717,banktransfer,391.76,0.00,NULL,2018-02-15,2018-02-22,NULL,5068,134,NULL,0,1121,1.0000
7469,2002112,5785,banktransfer,5876.40,0.00,NULL,2018-02-15,2018-02-22,NULL,5080,134,NULL,0,1121,1.0000
7470,2002144,5817,banktransfer,42834.00,0.00,NULL,2018-02-15,2018-02-22,NULL,5161,134,NULL,0,1121,1.0000
7471,2002157,5830,banktransfer,2383.60,0.00,NULL,2018-02-15,2018-02-22,NULL,5140,134,NULL,0,1121,1.0000
7472,2002249,5922,banktransfer,6985.60,0.00,NULL,2018-02-15,2018-02-22,NULL,5178,134,NULL,0,1121,1.0000
7473,2002046,5719,banktransfer,34090.20,0.00,NULL,2018-02-15,2018-02-22,NULL,5159,134,NULL,0,1121,1.0000
7474,2003082,6751,banktransfer,2124.00,0.00,NULL,2018-02-20,2018-02-22,NULL,6009,CITIN18821655402,NULL,0,1139,1.0000
7475,2000990,4668,banktransfer,7719.05,20.65,NULL,2017-12-21,2018-02-23,NULL,4142,SBIN617355061454,NULL,0,157,1.0000
7476,2000758,4437,checkmo,7875.00,0.00,NULL,2018-01-31,2018-02-23,NULL,4651,122873,NULL,0,1043,1.0000
7477,2002608,6280,banktransfer,33252.40,0.00,NULL,2018-02-26,2018-02-26,NULL,5565,000017678955,NULL,0,1156,1.0000
7478,2003312,6981,banktransfer,8537.60,0.88,NULL,2018-02-26,2018-02-26,NULL,6310,000017678955,NULL,0,1156,1.0000
7479,2000890,4568,banktransfer,28445.88,0.00,NULL,2018-02-23,2018-02-26,NULL,4003,NULL,NULL,0,NULL,1.0000
7480,2001933,5606,banktransfer,256000.00,0.00,NULL,2018-02-23,2018-02-26,NULL,5740,124,NULL,0,1149,1.0000
7481,2001695,5372,banktransfer,46628.62,0.00,NULL,2018-02-23,2018-02-26,NULL,5783,124,NULL,0,1149,1.0000
7482,2002021,5694,banktransfer,31052.63,0.00,NULL,2018-02-23,2018-02-26,NULL,5739,124,NULL,0,1149,1.0000
7483,200352,1904,banktransfer,7927.54,893.79,NULL,2017-09-08,2018-02-26,NULL,1572,135,NULL,0,478,1.0000
7484,2001290,4967,banktransfer,73036.57,0.00,NULL,2018-01-25,2018-02-26,NULL,4910,135,NULL,0,1019,1.0000
7485,201256,2921,banktransfer,322041.00,777.12,NULL,2017-08-24,2018-02-26,NULL,2398,135,NULL,0,449,1.0000
7486,2002095,5768,,1.00,0.00,0000-00-00,2018-02-01,2018-02-26,"Being amount received from CUMMINS Through UTR NO N032180464822269",5160,,0000-00-00,0,,1.0000
7487,200614,2179,banktransfer,417447.32,0.01,NULL,2017-02-27,2018-02-28,NULL,2053,157,NULL,0,241,1.0000
7488,200614,2179,banktransfer,37835.22,0.00,NULL,2017-02-27,2018-02-28,NULL,2057,157,NULL,0,241,1.0000
7489,200614,2179,banktransfer,34481.06,0.24,NULL,2017-02-27,2018-02-28,NULL,2036,157,NULL,0,241,1.0000
7490,2002461,6134,banktransfer,1827.00,0.00,NULL,2018-02-27,2018-02-28,NULL,5493,134,NULL,0,NULL,1.0000
7491,2002599,6271,banktransfer,20063.95,0.00,NULL,2018-02-27,2018-02-28,NULL,5532,134,NULL,0,NULL,1.0000
7492,2002251,5924,banktransfer,35990.00,0.00,NULL,2018-02-27,2018-02-28,NULL,5538,134,NULL,0,NULL,1.0000
7493,2002586,6258,banktransfer,16672.13,0.00,NULL,2018-02-27,2018-02-28,NULL,5564,134,NULL,0,NULL,1.0000
7494,2002550,6222,banktransfer,9988.51,0.01,NULL,2018-02-27,2018-02-28,NULL,5524,134,NULL,0,NULL,1.0000
7495,2002517,6190,banktransfer,2832.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5470,3,NULL,0,NULL,1.0000
7496,2001864,5538,banktransfer,14308.68,0.00,NULL,2018-02-12,2018-02-28,NULL,5119,3,NULL,0,NULL,1.0000
7497,2002063,5736,banktransfer,2330.50,0.00,NULL,2018-02-12,2018-02-28,NULL,5136,3,NULL,0,NULL,1.0000
7498,2002063,5736,banktransfer,4720.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5162,3,NULL,0,NULL,1.0000
7499,2002101,5774,banktransfer,2832.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5171,3,NULL,0,NULL,1.0000
7500,2002266,5939,banktransfer,11328.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5181,3,NULL,0,NULL,1.0000
7501,2000122,3804,banktransfer,8089.60,0.00,NULL,2018-02-12,2018-02-28,NULL,3737,3,NULL,0,NULL,1.0000
7502,2000122,3804,banktransfer,4044.80,0.00,NULL,2018-02-12,2018-02-28,NULL,5202,3,NULL,0,NULL,1.0000
7503,2001676,5353,banktransfer,6409.76,0.00,NULL,2018-02-12,2018-02-28,NULL,5397,3,NULL,0,NULL,1.0000
7504,2002158,5831,banktransfer,5841.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5201,3,NULL,0,NULL,1.0000
7505,2002063,5736,banktransfer,4720.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5448,3,NULL,0,NULL,1.0000
7506,2002433,6106,banktransfer,18880.00,0.00,NULL,2018-02-12,2018-02-28,NULL,5445,3,NULL,0,NULL,1.0000
7507,2002436,6109,banktransfer,3616.00,0.15,NULL,2018-02-12,2018-02-28,NULL,5393,3,NULL,0,NULL,1.0000
7508,2003528,7197,banktransfer,8620.00,30348.85,NULL,2018-02-08,2018-02-28,NULL,6467,SAA331603326,NULL,0,1087,1.0000
7509,2003528,7197,banktransfer,30348.85,0.00,NULL,2018-02-09,2018-02-28,NULL,6467,SAA332121502,NULL,0,1101,1.0000
7510,2001712,5388,banktransfer,190505.10,0.00,NULL,2018-03-01,2018-03-05,NULL,4722,CITIN18826621882,NULL,0,1177,1.0000
7511,2002204,5877,banktransfer,10799.88,0.00,NULL,2018-03-01,2018-03-05,NULL,5121,CITIN18826621882,NULL,0,1177,1.0000
7512,2002707,6377,banktransfer,31235.26,0.00,NULL,2018-03-01,2018-03-05,NULL,5799,165,NULL,0,1180,1.0000
7513,2002717,6387,banktransfer,74774.74,0.00,NULL,2018-03-02,2018-03-05,NULL,5894,124,NULL,0,1181,1.0000
7514,2001336,5013,banktransfer,747147.86,0.00,NULL,2018-03-02,2018-03-05,NULL,4715,157,NULL,0,1184,1.0000
7515,2002614,6286,banktransfer,2309.12,0.00,NULL,2018-03-02,2018-03-05,NULL,5629,150,NULL,0,1185,1.0000
7516,10200068,7486,checkmo,70446.00,0.00,NULL,2018-02-28,2018-03-05,NULL,6571,491478,NULL,0,1172,1.0000
7517,2003520,7189,banktransfer,21658.61,0.00,NULL,2018-02-28,2018-03-06,NULL,6518,178,NULL,0,1171,1.0000
7518,2002839,6509,banktransfer,12462.71,0.00,NULL,2018-02-28,2018-03-06,NULL,5874,CMS769849090,NULL,0,1169,1.0000
7519,2001899,5573,banktransfer,2063820.00,0.00,NULL,2018-02-28,2018-03-06,NULL,5987,HSBCR22018022804661447,NULL,0,1168,1.0000
7520,2000277,3959,banktransfer,44000.00,0.00,NULL,2018-02-27,2018-03-06,NULL,4684,157,NULL,0,1165,1.0000
7521,201804,3650,,45101.98,0.00,NULL,2018-02-28,2018-03-06,NULL,3150,1041,NULL,0,1179,1.0000
7522,202002,3625,banktransfer,454898.02,41870.32,NULL,2018-02-28,2018-03-06,NULL,3151,PUNBR52018030110489365,NULL,0,1179,1.0000
7523,2002811,6481,,305791.10,0.00,NULL,2018-03-20,2018-03-06,NULL,5779,270,NULL,0,1254,1.0000
7524,2000048,3730,banktransfer,333648.00,0.36,NULL,2018-02-28,2018-03-06,NULL,3664,3,NULL,0,189,1.0000
7525,2002774,6444,checkmo,27966.00,0.05,NULL,2018-02-28,2018-03-06,NULL,5784,33327,NULL,0,1174,1.0000
7526,2002807,6477,banktransfer,100278.02,21.98,NULL,2018-03-05,2018-03-06,NULL,5747,135,NULL,0,NULL,1.0000
7527,2002807,6477,bankcharges,21.98,0.00,NULL,2018-03-05,2018-03-06,NULL,5747,135,NULL,0,NULL,1.0000
7528,2002704,6374,banktransfer,11547.47,2.53,NULL,2018-03-05,2018-03-06,NULL,5760,135,NULL,0,NULL,1.0000
7529,2002704,6374,bankcharges,2.53,0.00,NULL,2018-03-05,2018-03-06,NULL,5760,135,NULL,0,NULL,1.0000
7530,2002809,6479,banktransfer,866.92,0.00,NULL,2018-03-07,2018-03-07,NULL,5872,124,NULL,0,1196,1.0000
7531,2002544,6216,banktransfer,16800.00,0.00,NULL,2018-03-07,2018-03-07,NULL,5589,150,NULL,0,1197,1.0000
7532,2001232,4909,banktransfer,66626.11,0.00,NULL,2018-03-07,2018-03-07,NULL,4822,N066180489987059,NULL,0,1199,1.0000
7533,2001827,5503,banktransfer,120643.69,0.00,NULL,2018-03-07,2018-03-07,NULL,5623,N066180489987059,NULL,0,1199,1.0000
7534,0,7040,Cheque,0.00,0.00,NULL,2018-03-07,2018-03-07,NULL,6786,New,1969-12-31,NULL,NULL,1.0000
7535,201542,3108,checkmo,4932487.54,0.00,NULL,2018-03-01,2018-03-07,NULL,3056,31,NULL,0,NULL,1.0000
7536,0,1619,Cheque,0.00,0.00,NULL,2016-08-06,2016-08-06,NULL,1187,New,1969-12-31,NULL,NULL,1.0000
7537,0,1679,Cheque,0.00,0.00,NULL,2016-08-17,2016-08-17,NULL,1227,New,1969-12-31,NULL,NULL,1.0000
7538,0,6490,Cheque,0.00,0.00,2017-12-27,2017-12-27,2017-12-27,NULL,5754,New,2018-02-09,NULL,NULL,1.0000
7539,0,6492,Cheque,0.00,0.00,2017-12-27,2017-12-27,2017-12-27,NULL,5755,New,2017-12-26,NULL,NULL,1.0000
7540,201443,3007,banktransfer,2270.00,0.00,NULL,2018-02-20,2018-03-08,NULL,2510,157,NULL,0,1138,1.0000
7541,2000277,3959,banktransfer,174740.89,0.01,NULL,2018-02-20,2018-03-08,NULL,3479,157,NULL,0,1138,1.0000
7542,201729,3299,banktransfer,11280.40,0.00,NULL,2018-02-20,2018-03-08,NULL,2968,157,NULL,0,1138,1.0000
7543,2001028,4706,banktransfer,326044.84,0.00,NULL,2018-02-20,2018-03-08,NULL,4710,157,NULL,0,1138,1.0000
7544,2002171,5844,banktransfer,39325.00,0.00,NULL,2018-02-20,2018-03-08,NULL,5180,157,NULL,0,1138,1.0000
7545,2002178,5851,banktransfer,6345.47,0.00,NULL,2018-02-20,2018-03-08,NULL,5392,157,NULL,0,1138,1.0000
7546,201342,2904,banktransfer,8612.65,0.00,NULL,2018-02-19,2018-03-08,NULL,2407,157,NULL,0,1134,1.0000
7547,2000999,4677,banktransfer,19035.45,0.00,NULL,2018-02-19,2018-03-08,NULL,4610,157,NULL,0,1134,1.0000
7548,2002089,5762,banktransfer,8834.76,0.00,NULL,2018-03-08,2018-03-08,NULL,5139,"SBIC600060433629 ",NULL,0,1203,1.0000
7549,2002137,5810,banktransfer,5008.69,0.00,NULL,2018-03-08,2018-03-08,NULL,5372,"SBIC600060433629 ",NULL,0,1202,1.0000
7550,0,7514,Cheque,0.00,0.00,2018-04-06,2018-02-28,2018-02-28,NULL,6584,New,1969-12-31,NULL,NULL,1.0000
7551,0,7514,Cheque,0.00,0.00,2018-04-06,2018-03-07,2018-03-07,NULL,6788,New,1969-12-31,NULL,NULL,1.0000
7552,0,7514,Cheque,0.00,0.00,2018-04-06,2018-03-07,2018-03-07,NULL,6789,New,1969-12-31,NULL,NULL,1.0000
7553,0,7208,Cheque,0.00,0.00,NULL,2018-02-08,2018-02-08,NULL,6444,New,1969-12-31,NULL,NULL,1.0000
7554,0,7088,Cheque,0.00,0.00,2018-02-02,2018-02-02,2018-02-02,NULL,6322,New,1969-12-31,NULL,NULL,1.0000
7555,2003537,7206,banktransfer,3551.80,224337.37,NULL,2018-03-06,2018-03-10,NULL,6438,NULL,NULL,2,1192,64.1600
7556,2000869,4547,banktransfer,1545209.63,9314.37,NULL,2018-03-09,2018-03-10,NULL,5974,135,NULL,0,NULL,1.0000
7557,2000869,4547,bankcharges,9314.37,0.00,NULL,2018-03-09,2018-03-10,NULL,5974,135,NULL,0,NULL,1.0000
7558,2003351,7020,banktransfer,67294.44,7231.87,NULL,2018-03-09,2018-03-10,NULL,6431,BPZ18103822040,NULL,0,NULL,1.0000
7559,2003351,7020,bankcharges,916.08,6315.79,NULL,2018-03-09,2018-03-10,NULL,6431,BPZ18103822040,NULL,0,NULL,1.0000
7560,2003241,6910,banktransfer,20950.99,2077.89,NULL,2018-03-09,2018-03-10,NULL,6155,135,NULL,0,NULL,1.0000
7561,2003241,6910,bankcharges,126.89,1951.00,NULL,2018-03-09,2018-03-10,NULL,6155,135,NULL,0,NULL,1.0000
7562,2003232,6901,banktransfer,10170.61,1008.71,NULL,2018-03-09,2018-03-10,NULL,6154,135,NULL,0,NULL,1.0000
7563,2003232,6901,bankcharges,61.31,947.40,NULL,2018-03-09,2018-03-10,NULL,6154,135,NULL,0,NULL,1.0000
7564,2003227,6896,banktransfer,28250.99,2801.89,NULL,2018-03-09,2018-03-10,NULL,6153,135,NULL,0,NULL,1.0000
7565,2003227,6896,,170.29,2672.60,NULL,2018-03-09,2018-03-10,NULL,6153,376,NULL,0,,1.0000
7566,2003240,6909,banktransfer,22601.00,2241.54,NULL,2018-03-09,2018-03-10,NULL,6152,135,NULL,0,NULL,1.0000
7567,2003240,6909,bankcharges,136.24,2105.30,NULL,2018-03-09,2018-03-10,NULL,6152,135,NULL,0,NULL,1.0000
7568,2003384,7053,banktransfer,8668.99,118.01,NULL,2018-03-09,2018-03-10,NULL,6419,135,NULL,0,NULL,1.0000
7569,2003384,7053,bankcharges,118.01,0.00,NULL,2018-03-09,2018-03-10,NULL,6419,135,NULL,0,NULL,1.0000
7570,2002718,6388,banktransfer,1194708.40,0.00,NULL,2018-03-09,2018-03-10,NULL,5672,SAA339287441,NULL,0,1205,1.0000
