SalesInvoice id,Sales Order ID,Invoice number,SKU,State,product_id,description,qty,Price,tax code,row_total,tax amount,row_total_incl_tax,order_id,bill_from,created_by_id,updated_by_id,created_at,updated_at,legacy_id,is_legacy,status,report_total,remark,MIS date,Delivery Date,POD Attachment,Billing address id,Shipping address id,Old invoice number,payment status,due date,delivery completed,delay reason,is manual closed,Project code
,34509,202301016,BM9Y3Z0,,,Aggregator Service- Aroma WBS: INS-000457-30102RR Project: RAPP LP Rotor Repair Cost PM: Debaditya,1,"23,086.80",,"23,087","4,156","27,242",102300946,31,,,24-Sep-21,,,,,,,24-Sep-21,,,A267409,A267409,,,,,,,68186
,34509,202301016,BM9H4Y7,,,Aggregator Service- Engenius Erectors WBS: INS-000457-30102RR Project: RAPP LP Rotor Repair Cost PM:,1,"521,520.00",,"521,520","93,874","615,394",102300946,31,,,24-Sep-21,,,,,,,24-Sep-21,,,A267409,A267409,,,,,,,68186
,34517,202301027,BM9B8F2,,,Aggregator Service- Telsa Electrical WBS: EE0-005938-114G2 Project: Generator Service Vedanta PM: Ne,1,"424,000.00",,"424,000","76,320","500,320",102300952,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267409,A267409,,,,,,,68243
,34521,202301028,BM9B5A7E,,,Aggregator Service- Neeraj Tours and Travels WBS: ES0-011939-114 Project: Harduagunj PM: Debaditya,1,"87,664.12",,"87,664","15,780","103,444",102300954,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68247
,34523,202301029,BM9F9J4Q,,,Aggregator Service- Flight Tickets WBS: EE0-005938-114G2 Project: Vedanta Jharsuguda PM: Neeraj Pal,1,"7,037.34",,"7,037","1,267","8,304",102300955,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267409,A267409,,,,,,,68249
,34523,202301029,BM9L9J1C,,,Aggregator Service- Flight Tickets - Karan Singh WBS: EE0-005938-114G2 Project: Vedanta Jharsuguda P,1,"5,451.58",,"5,452",981,"6,433",102300955,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267409,A267409,,,,,,,68249
,34523,202301029,BM9T0W1Y,,,Aggregator Service- Mohini Royale WBS: EE0-005938-114G2 Project: Vedanta Jharsuguda PM: Neeraj Pal,1,"9,371.46",,"9,371","1,687","11,058",102300955,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267409,A267409,,,,,,,68249
,34524,202301030,BM9Z6Z7O,,,Aggregator Service- Venus NDT Service WBS: EB0-017594 Project: Bakareshwar PM: S Mallinath,1,"19,080.00",,"19,080","3,434","22,514",102300958,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A220861,A220861,,,,,,,68251
,34527,202301031,BM9H5I7S,,,Aggregator Service- Novata Hotel WBS: Project: Adhunik Power PM: Ramkumar Singh,1,"37,100.00",,"37,100","6,678","43,778",102300959,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68253
,34527,202301031,BM9U5N4Z,,,Aggregator Service- Biswanath Das WBS: Project: Adhunik Power PM: Ramkumar Singh,1,"80,777.30",,"80,777","14,540","95,317",102300959,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68253
,34527,202301031,BM9Z0A1,,,Aggregator Service- Karan Singh WBS: Project: Adhunik Power PM: Ramkumar Singh,1,"5,760.04",,"5,760","1,037","6,797",102300959,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68253
,34527,202301031,BM9X9D0,,,Aggregator Service- Novata Hotel WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramkumar Singh,1,"18,550.00",,"18,550","3,339","21,889",102300959,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68253
,34529,202301032,BM9T1M1B,,,Aggregator Service- KTC Enterprise WBS:  Project: 4x500 Talcher PM: Vivek Singh,1,"7,632.00",,"7,632","1,374","9,006",102300960,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267409,A267409,,,,,,,68254
,34530,202301034,BM9Q1F8H,,,Aggregator Service- Shri Krishna Traders WBS: EE0-005205-114 Project: RRVUNL Kalisindh PM: Neeraj Pa,1,"3,498.00",,"3,498",630,"4,128",102300961,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267426,A267426,,,,,,,68256
,34535,202301035,BM9J6D6T,,,Aggregator Service- Ameer Travels WBS: EB0-016467-1141 Project: NTPC Vallur 2 PM: Jaideep,1,"72,232.64",,"72,233","13,002","85,235",102300962,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A216653,A216653,,,,,,,68261
,34536,202301036,BM9J6D6T,,,Aggregator Service- Ameer Travels WBS: EB0-016467-1141 Project: NTPC Vallur 2 PM: Jaideep,1,"59,140.34",,"59,140","10,645","69,786",102300964,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A216653,A216653,,,,,,,68261
,34537,202301037,BM9J6D6T,,,Aggregator Service- Ameer Travels WBS: EB0-016467-1141 Project: NTPC Vallur 2 PM: Jaideep,1,"71,628.15",,"71,628","12,893","84,521",102300965,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A216653,A216653,,,,,,,68261
,34538,202301038,BM9G1L6G,,,Aggregator Service- Raja Travels WBS:  Project: NSPCL Durgapur PM: Ramkumar Singh,1,"4,982.00",,"4,982",897,"5,879",102300966,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A220861,A220861,,,,,,,68265
,34538,202301038,BM9S2W1K,,,Aggregator Service- Ram Gurung WBS: ES0-011935-112 Project: NSPCL Durgapur PM: Ramkumar Singh,1,"12,428.50",,"12,429","2,237","14,666",102300966,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A220861,A220861,,,,,,,68265
,34540,202301040,BM9N3Z6,,,Aggregator Service- Flight Ticket_Sagar Tate WBS: ES0-011935-112 Project: NSPCL Durgapur PM: Ramukum,1,"9,762.60",,"9,763","1,757","11,520",102300967,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A220861,A220861,,,,,,,68265
,34541,202301041,BM9V0K0G,,,Aggregator Service- Shaheen Travels WBS: ES0-009627-115 Project: RPD Unit-4 PM: Neeraj Pal,1,"33,681.50",,"33,682","6,063","39,744",102300969,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68267
,34545,202301042,BM9H6M6,,,Aggregator Service- Chaturvedi Travels WBS: EB0-018253-114 Project: MPPGCL PM: Ajay Dhar,1,"84,398.26",,"84,398","15,192","99,590",102300971,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267485,A267485,,,,,,,68272
,34546,202301043,BM9L4K6L,,,Aggregator Service- Good India and Dinesh Narayan - August WBS: EB0-016286-1121 Project: Unit # 9 NT,1,"114,415.34",,"114,415","20,595","135,010",102300972,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68274
,34547,202301044,BM9T3P3,,,Aggregator Service- Rent Seema Chakravorty and Sunyana Patel WBS: EB0-016173-1121 Project: NTPC Sipa,1,"37,948.00",,"37,948","6,831","44,779",102300973,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68276
,34548,202301045,BM9V4N5,,,Aggregator Service- Vehicle Bill WBS: EBO-008995-0Z400027 Project: IOCL Baruni PM: Ramkumar Singh,1,"77,257.04",,"77,257","13,906","91,163",102300974,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68277
,34523,202301029,BM9I8R7T,,,Aggregator Service- Gobinda Store and Sibani Travels WBS: EE0-005938-114G2 Project: Vedanta Jharsugu,1,"73,981.64",,"73,982","13,317","87,298",102300955,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267409,A267409,,,,,,,68249
,34546,202301043,BM9B6U0V,,,Aggregator Service- Good India and Dinesh Narayan - Sept WBS: EB0-016286-1121 Project: Unit # 9 NTPC,1,"135,964.08",,"135,964","24,474","160,438",102300972,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68274
,34547,202301044,BM9K6C8M,,,Aggregator Service- Cook Salary adnd RB Jayswal WBS: EB0-016173-1121 Project: NTPC Sipat PM: Jaideep,1,"99,920.90",,"99,921","17,986","117,907",102300973,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68276
,34547,202301044,BM9W0H7,,,Aggregator Service- Shanker Lab WBS: EB0-016173-1121 Project: NTPC Sipat PM: Jaideep Pathak,1,"60,579.00",,"60,579","10,904","71,483",102300973,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A267499,A267499,,,,,,,68276
,34538,202301039,BM9N3Z6,,,Aggregator Service- Flight Ticket_Sagar Tate WBS: ES0-011935-112 Project: NSPCL Durgapur PM: Ramukum,1,"8,566.92",,"8,567","1,542","10,109",102300966,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A220861,A220861,,,,,,,68265
,34538,202301038,BM9N3Z6,,,Aggregator Service- Flight Ticket_Sagar Tate WBS: ES0-011935-112 Project: NSPCL Durgapur PM: Ramukum,1,"8,566.92",,"8,567","1,542","10,109",102300966,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A220861,A220861,,,,,,,68265
,34516,202301026,BM9M1B7D,,,Aggregator Service- Rudra Tours and Travels WBS: EB0-017576-1142 Project: UPRUVNL PM: Pradeep S,1,"50,213.26",,"50,213","9,038","59,252",102300951,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68241
,34516,202301026,BM9S4I2,,,Aggregator Service- Family Department Store WBS: EB0-017576-1142 Project: UPRUVNL PM: Pradeep S,1,"11,548.70",,"11,549","2,079","13,627",102300951,31,,,27-Sep-21,,,,,,,27-Sep-21,,,A209388,A209388,,,,,,,68241
,34599,202301053,BM9C6Y8Y,,,"30313128 - BCH Switch Lever, Lever Adjustment of  115 mm - LLA",5,363.60,,"1,818",327,"2,145",102300987,31,,,28-Sep-21,,,,,,,28-Sep-21,,,A236262,A236262,,,,,,,56538
,34599,202301053,BM9H9X9D,,,"30313145 - BCH Pneumatic Timer, Time Range 0 to 60 Sec, Voltage 110V AC - KRTPCN11A-1",1,"4,694.40",,"4,694",845,"5,539",102300987,31,,,28-Sep-21,,,,,,,28-Sep-21,,,A236262,A236262,,,,,,,56538
,34870,202301117,BM9A9B9L,,,Aggregator Service- Technical Service - Karan WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramku,1,"64,402.42",,"64,402","11,592","75,995",102301065,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267499,A267499,,,,,,,68253
,34870,202301117,BM9T5F0,,,Aggregator Service- Disha Travels WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramkumar Singh,1,"45,730.52",,"45,731","8,231","53,962",102301065,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267499,A267499,,,,,,,68253
,34871,202301118,BM9M3G0,,,Aggregator Service Manjesh Kumar WBS: EB0-014852-111 Project: NTPC Barh PM:Abhishek,1,"54,668.44",,"54,668","9,840","64,509",102301066,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A209388,A209388,,,,,,,65836
,34873,202301119,BM9G7G2P,,,Aggregator Service- Hotel Lords WBS: EA0-005052-112 Project: Birla Cooper PM: Gautam Dey,1,"201,334.28",,"201,334","36,240","237,574",102301067,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A210994,A210994,,,,,,,65827
,34873,202301119,BM9Y6S5,,,Aggregator Service- Reimbursement Raj Kumar WBS: EA0-005052-112 Project: Birla Cooper PM: Gautam Dey,1,"34,791.32",,"34,791","6,262","41,054",102301067,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A210994,A210994,,,,,,,65827
,34886,202301121,BM9N1G9Y,,,Aggregator Service- Aarit Car Rentals WBS: EE0-005602-114 Project: Lanco Amarkantak PM: Ajay Dhar,1,"87,132.00",,"87,132","15,684","102,816",102301074,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267499,A267499,,,,,,,68805
,34878,202301124,BM9B4E0T,,,Aggregator Service- Tez Engg WBSEB0-016712-112 Project- Star Paper Mills PM- Gautam Dey,1,"12,257.84",,"12,258","2,206","14,464",102301070,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267485,A267485,,,,,,,68180
,34881,202301125,BM9F0R4,,,Aggregator Service- Technical Service - Karan Singh WBS: EE0-005938-114G2 Project: Generator Service,1,"143,107.42",,"143,107","25,759","168,867",102301071,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267409,A267409,,,,,,,68243
,34868,202301116,BM9R4Z8E,,,Aggregator Service- Mani Das Mahant WBS: Project: Lanco Amarkantak PM: Ajay Dhar,1,"58,952.00",,"58,952","10,611","69,563",102301062,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267499,A267499,,,,,,,68213
,34868,202301123,BM9R4Z8E,,,Aggregator Service- Mani Das Mahant WBS: Project: Lanco Amarkantak PM: Ajay Dhar,1,"58,952.00",,"58,952","10,611","69,563",102301062,31,,,8-Oct-21,,,,,,,8-Oct-21,,,A267499,A267499,,,,,,,68213
,34724,202301210,BM9K0P7F,,,"NILKAMAL Spill Containment Pallet, Spill Containment Sump 1400 X 1400 X 270 mm, Static and Dynamic L",1,"16,540.00",,"16,540","2,977","19,517",102301020,31,,,22-Oct-21,,,,,,,22-Oct-21,,,A260665,A260665,,,,,,,68411
,,203100001,BM9W1B4F,,,STANDARD Discharging Pump Gear Set,1,"77,578.00",,"77,578","13,964","91,542",,2,,,25-Oct-21,,,,,,,25-Oct-21,,,1662,1662,,,,,,,68322
,,203100001,BM9F0R6Z,,,"STANDARD Ven Plate for vacuum, size 4""",2,"11,578.00",,"23,156","4,168","27,324",,2,,,25-Oct-21,,,,,,,25-Oct-21,,,1662,1662,,,,,,,68322
,35299,202301232,BM9R4Z8E,,,Aggregator Service- Mani Das Mahant WBS: Project: Lanco Amarkantak PM: Ajay Dhar,1,"87,132.00",,"87,132","15,684","102,816",102301168,31,,,26-Oct-21,,,,,,,26-Oct-21,,,A267499,A267499,,,,,,,68213
,35083,202301297,BM9L4O1M,,,"STANDARD Gypserra Stud Partition with Gyproc Fireline, Size 1219 X 2438 mm, Thickness 154 mm, Densit",98,"8,392.41",,"822,456","148,042","970,498",102301127,31,,,11-Nov-21,,,,,,,11-Nov-21,,,A250217,A268770,,,,,,,69045
,35083,202301297,BM9W5S1,,,"STANDARD Aluminium Composite Panel, Thickness 4 mm, Wind Pressure Capacity 200kg/sqm",117,"4,248.18",,"498,736","89,773","588,509",102301127,31,,,11-Nov-21,,,,,,,11-Nov-21,,,A250217,A268770,,,,,,,69045
,35857,202301315,BM9X4X0X,,,Aggregator Service- Biswanath Das WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramkumar Singh,1,"86,803.40",,"86,803","15,625","102,428",102301287,31,,,15-Nov-21,,,,,,,15-Nov-21,,,A267499,A267499,,,,,,,68253
,35859,202301316,BM9G0F3P,,,Aggregator Service- Technical Service - Karan WBS:  Project: Vendanta Balco PM: Neeraj Pal,1,"103,754.92",,"103,755","18,676","122,431",102301288,31,,,15-Nov-21,,,,,,,15-Nov-21,,,A267499,A267499,,,,,,,70130
,35730,202301353,BM9H4D8,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 600 NB, Thickness 3 mm, Class #150, Color Green",4,"1,233.28",,"4,933",888,"5,821",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9B8D0,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 500 NB, Thickness 3 mm, Class #150, Color Green",4,742.26,,"2,969",534,"3,503",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9T4J5A,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 300 NB, Thickness 3 mm, Class #150, Color Green",2,345.59,,691,124,816,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9M3M8Y,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 250 NB, Thickness 3 mm, Class #150, Color Green",2,237.17,,474,85,560,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9Z9X0M,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 200 NB, Thickness 3 mm, Class #150, Color Green",4,162.63,,651,117,768,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9Z1Q0O,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 100 NB, Thickness 3 mm, Class #150, Color Green",4,57.60,,230,41,272,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9M7P5I,,,"STANDARD Concentric Butt Welded Reducer, Size 100 X 150 NB, Material SA 234 WPB, SCH80",1,"3,336.00",,"3,336",600,"3,936",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9D6K4J,,,"STANDARD Half Coupling, Size 15 NB, Class #3000, Thread SW, Material SA 105",1,364.88,,365,66,431,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9V9D3P,,,"STANDARD Half Coupling, Size 15 NB, Class #3000, Thread NPT, Material SA 105",1,364.88,,365,66,431,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9Q2A3T,,,"STANDARD Thredolet RC, Size 25 NB, Class #6000, Material SA 387 GR 11",4,"2,919.00",,"11,676","2,102","13,778",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9H4W6Q,,,"STANDARD Full Coupling, Size 40 NB, Class #3000, Thread BSPP/NPT(F), Material SS 304",4,"2,606.25",,"10,425","1,877","12,302",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9S4U6B,,,"STANDARD Long Redius 90 Deg. Elbow, Size 50 NB, Material SA 234 WPB",2,417.00,,834,150,984,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301353,BM9C3M6A,,,"STANDARD Full Coupling, Size 25 NB, Class #3000, Thread SW, Material SA 105",1,312.25,,312,56,368,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9H4D8,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 600 NB, Thickness 3 mm, Class #150, Color Green",4,"1,233.28",,"4,933",888,"5,821",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9B8D0,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 500 NB, Thickness 3 mm, Class #150, Color Green",4,742.26,,"2,969",534,"3,503",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9T4J5A,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 300 NB, Thickness 3 mm, Class #150, Color Green",2,345.59,,691,124,816,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9M3M8Y,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 250 NB, Thickness 3 mm, Class #150, Color Green",2,237.17,,474,85,560,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9Z9X0M,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 200 NB, Thickness 3 mm, Class #150, Color Green",4,162.63,,651,117,768,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9Z1Q0O,,,"SPITMAAN Flat Ring Type Non Asbestos Gasket, Size 100 NB, Thickness 3 mm, Class #150, Color Green",4,57.60,,230,41,272,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9M7P5I,,,"STANDARD Concentric Butt Welded Reducer, Size 100 X 150 NB, Material SA 234 WPB, SCH80",1,"3,336.00",,"3,336",600,"3,936",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9D6K4J,,,"STANDARD Half Coupling, Size 15 NB, Class #3000, Thread SW, Material SA 105",1,364.88,,365,66,431,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9V9D3P,,,"STANDARD Half Coupling, Size 15 NB, Class #3000, Thread NPT, Material SA 105",1,364.88,,365,66,431,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9Q2A3T,,,"STANDARD Thredolet RC, Size 25 NB, Class #6000, Material SA 387 GR 11",4,"2,919.00",,"11,676","2,102","13,778",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9H4W6Q,,,"STANDARD Full Coupling, Size 40 NB, Class #3000, Thread BSPP/NPT(F), Material SS 304",4,"2,606.25",,"10,425","1,877","12,302",102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9S4U6B,,,"STANDARD Long Redius 90 Deg. Elbow, Size 50 NB, Material SA 234 WPB",2,417.00,,834,150,984,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35730,202301352,BM9C3M6A,,,"STANDARD Full Coupling, Size 25 NB, Class #3000, Thread SW, Material SA 105",1,312.25,,312,56,368,102301260,31,,,18-Nov-21,,,,,,,18-Nov-21,,,A227085,A264813,,,,,,,69920
,35013,202301357,BM9J3V9D,,,"ESAB Welding Electrode, Grade E7018-1, Dia 4 mm, Length 450 mm - 36H (SPL)",350,127.20,,"44,520","8,014","52,534",102301105,31,,,20-Nov-21,,,,,,,20-Nov-21,,,A245581,A265996,,,,,,,68806
,35013,202301357,BM9S5S6,,,"ESAB Welding Electrode, Grade E7018-1, Dia 3.15 mm, Length 450 mm - 36H (SPL)",496,137.80,,"68,349","12,303","80,652",102301105,31,,,20-Nov-21,,,,,,,20-Nov-21,,,A245581,A265996,,,,,,,68806
,35013,202301357,BM9S4H8Q,,,"ESAB Welding Electrode, Grade E7018-1, Dia 2.50 mm, Length 350 mm - 36H (SPL)",143,201.40,,"28,800","5,184","33,984",102301105,31,,,20-Nov-21,,,,,,,20-Nov-21,,,A245581,A265996,,,,,,,68806
,36363,202301453,BM9R4Z8E,,,Aggregator Service- Mani Das Mahant WBS: Project: Lanco Amarkantak PM: Ajay Dhar,1,"35,289.52",,"35,290","6,352","41,642",102301408,31,,,1-Dec-21,,,,,,,1-Dec-21,,,A267499,A267499,,,,,,,68213
,36457,202301474,BM9N9D2D,,,Aggregator Service- Maa Khambeshwari Travels WBS: ES0-010523-112 Project: NTPC Kaniha PM: Ramukumar,1,"20,601.00",,"20,601","3,708","24,309",102301431,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A208926,A208926,,,,,,,61239
,36462,202301478,BM9T6N8,,,Aggregator Service- KN Rao Travels WBS: EB0-016173-1121 Project: NTPC Sipat PM: Jaideep Pathak,1,"12,822.00",,"12,822","2,308","15,130",102301432,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A267499,A267499,,,,,,,68276
,36462,202301478,BM9J3X3M,,,Aggregator Service- Rent Electricity Vehicle and Cook for month of Sept WBS: EB0-016173-1121 Project,1,"154,651.00",,"154,651","27,837","182,488",102301432,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A267499,A267499,,,,,,,68276
,36465,202301481,BM9A0V0,,,Aggregator Service- Rudra Tours and Travels WBSEB0-015418-11B Project- NTPC Dadri PM- Pradeep S,1,"16,672.00",,"16,672","3,001","19,673",102301433,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A216679,A216679,,,,,,,62963
,36467,202301482,BM9X9D0,,,Aggregator Service- Novata Hotel WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramkumar Singh,1,"39,750.00",,"39,750","7,155","46,905",102301434,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A267499,A267499,,,,,,,68253
,36468,202301483,BM9X9D0,,,Aggregator Service- Novata Hotel WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramkumar Singh,1,"13,250.00",,"13,250","2,385","15,635",102301435,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A267499,A267499,,,,,,,68253
,36471,202301485,BM9X4X0X,,,Aggregator Service- Biswanath Das WBS: EE0-005940-114G3 Project: Adhunik Power PM: Ramkumar Singh,1,"149,979.00",,"149,979","26,996","176,975",102301437,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A267499,A267499,,,,,,,68253
,36474,202301486,BM9X9Q5,,,Aggregator Service- Local Vendors WBS: ES0-009627-115 Project: RPD Unit-4 PM: Neeraj Pal,1,"67,628.00",,"67,628","12,173","79,801",102301440,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A209388,A209388,,,,,,,68267
,36466,202301484,BM9B6U0V,,,Aggregator Service- Good India and Dinesh Narayan - Sept WBS: EB0-016286-1121 Project: Unit # 9 NTPC,1,"149,013.00",,"149,013","26,822","175,835",102301436,31,,,4-Dec-21,,,,,,,4-Dec-21,,,A209388,A209388,,,,,,,68274
,36479,202301500,BM9O1M8I,,,Aggregator Service- Susant Kumar Sahoo WBS:  Project: 4x500 Talcher PM: Vivek Singh,1,"28,757.00",,"28,757","5,176","33,933",102301446,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A267409,A267409,,,,,,,68254
,36480,202301501,BM9H6M6,,,Aggregator Service- Chaturvedi Travels WBS: EB0-018253-114 Project: MPPGCL PM: Ajay Dhar,1,"17,511.00",,"17,511","3,152","20,663",102301447,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A267485,A267485,,,,,,,68272
,36484,202301502,BM9Y4Y6,,,Aggregator Service- NTC Logistics WBS: EE0-005205-114 Project: Ramagundam PM: Neeraj Pal,1,"339,064.00",,"339,064","61,032","400,096",102301448,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A267570,A267570,,,,,,,68269
,36489,202301503,BM9S2E4,,,Aggregator Service- Microworld Computers WBS: EB0-017464-112 Project: NTPC Rihand PM: Abhishek,1,"16,960.00",,"16,960","3,053","20,013",102301450,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A208926,A208926,,,,,,,62960
,36491,202301504,BM9L4O3L,,,Aggregator Service- Sai Ram Tours and Travels WBS:  Project: Rattan India Ltd. PM: Ajay Dhar,1,"146,091.00",,"146,091","26,296","172,387",102301451,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A267474,A267474,,,,,,,68343
,36503,202301505,BM9T8C3P,,,Aggregator Service- Lube Techno WBS: ES0-012067-114 Project: Wanakbori PM: Ajay Dhar,1,"3,869.00",,"3,869",696,"4,565",102301452,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A272052,A272052,,,,,,,62965
,36505,202301506,BM9V0K0G,,,Aggregator Service- Shaheen Travels WBS: ES0-009627-115 Project: RPD Unit-4 PM: Neeraj Pal,1,"40,704.00",,"40,704","7,327","48,031",102301453,31,,,6-Dec-21,,,,,,,6-Dec-21,,,A209388,A209388,,,,,,,68267
